0,50.9196
0.1,50.7443
0.2,50.3992
0.3,50.1047
0.4,49.8219
0.5,49.5377
0.6,49.2393
0.7,48.9669
0.8,48.2698
0.9,47.8642
1,47.5005
1.1,47.2124
1.2,46.9203
1.3,46.6101
1.4,45.807
1.5,45.4412
1.6,45.0777
1.7,44.5531
1.8,44.1983
1.9,43.8612
2,43.5432
2.1,43.2407
2.2,42.9355
2.3,42.6612
2.4,42.4012
2.5,42.1511
2.6,41.9117
2.7,41.6844
2.8,41.4677
2.9,41.2608
3,41.0646
3.1,40.8784
3.2,40.7012
3.3,40.5338
3.4,40.3767
3.5,40.226
3.6,40.0819
3.7,39.9427
3.8,39.7983
3.9,39.67
4,39.546
4.1,39.4274
4.2,39.3155
4.3,39.2078
4.4,39.1029
4.5,39.0023
4.6,38.9047
4.7,38.8095
4.8,38.7181
4.9,38.6313
5,38.5486
5.1,38.4687
5.2,38.3911
5.3,38.3163
5.4,38.2455
5.5,38.1775
5.6,38.112
5.7,38.0489
5.8,37.988
5.9,37.9284
6,37.8701
6.1,37.8142
6.2,37.76
6.3,37.707
6.4,37.6555
6.5,37.6057
6.6,37.5096
6.7,37.4636
6.8,37.4218
6.9,37.3449
7,37.3068
7.1,37.2696
7.2,37.2338
7.3,37.1987
7.4,37.1641
7.5,37.1239
7.6,37.0926
7.7,37.0623
7.8,37.0325
7.9,37.0037
8,36.9775
8.1,36.9532
8.2,36.9302
8.3,36.91
8.4,36.8908
8.5,36.8723
8.6,36.8543
8.7,36.8368
8.8,36.8199
8.9,36.8051
9,36.7912
9.1,36.7775
9.2,36.7644
9.3,36.7523
9.4,36.7408
9.5,36.7299
9.6,36.7001
9.7,36.6901
9.8,36.6804
9.9,36.671
10,36.662
10.1,36.6532
10.2,36.6366
10.3,36.6282
10.4,36.6199
10.5,36.6117
10.6,36.6036
10.7,36.5957
10.8,36.5881
10.9,36.5808
11,36.5736
11.1,36.5666
11.2,36.5597
11.3,36.5529
11.4,36.5461
11.5,36.5395
11.6,36.5066
11.7,36.5002
11.8,36.4938
11.9,36.4876
12,36.4814
12.1,36.4755
12.2,36.4698
12.3,36.4642
12.4,36.4587
12.5,36.4532
12.6,36.4478
12.7,36.4425
12.8,36.4375
12.9,36.4326
13,36.4278
13.1,36.423
13.2,36.4182
13.3,36.4135
13.4,36.4088
13.5,36.4042
13.6,36.4028
13.7,36.4025
13.8,36.4021
13.9,36.4017
14,36.4013
14.1,36.401
14.2,36.396
14.3,36.3957
14.4,36.3953
14.5,36.3949
14.6,36.3946
14.7,36.3942
14.8,36.3939
14.9,36.3935
15,36.3932
15.1,36.3931
15.2,36.3931
15.3,36.393
15.4,36.3929
15.5,36.3929
15.6,36.3928
15.7,36.3927
15.8,36.3926
15.9,36.3926
16,36.3925
16.1,36.3924
16.2,36.3924
16.3,36.3923
16.4,36.3922
16.5,36.3921
16.6,36.3921
16.7,36.392
16.8,36.3919
16.9,36.3919
17,36.3918
17.1,36.3917
17.2,36.3917
17.3,36.3916
17.4,36.3916
17.5,36.3915
17.6,36.3914
17.7,36.3914
17.8,36.3913
17.9,36.3913
18,36.3913
18.1,36.3913
18.2,36.3912
18.3,36.3912
18.4,36.3912
18.5,36.3912
18.6,36.3912
18.7,36.3912
18.8,36.3912
18.9,36.3912
19,36.3912
19.1,36.3911
19.2,36.3911
19.3,36.3911
19.4,36.3911
19.5,36.3911
19.6,36.3911
19.7,36.3911
19.8,36.3911
19.9,36.3911
20,36.391
20.1,36.391
20.2,36.391
20.3,36.391
20.4,36.391
20.5,36.391
20.6,36.391
20.7,36.391
20.8,36.391
20.9,36.2126
21,36.2125
21.1,36.2125
21.2,36.2125
21.3,36.2125
21.4,36.2125
21.5,36.2125
21.6,36.2125
21.7,36.2125
21.8,36.2125
21.9,36.2125
22,36.2125
22.1,36.2124
22.2,36.2124
22.3,36.2124
22.4,36.2124
22.5,36.2124
22.6,36.2124
22.7,36.2124
22.8,36.2124
22.9,36.2124
23,36.2124
23.1,36.2124
23.2,36.2123
23.3,36.2123
23.4,36.2123
23.5,36.2123
23.6,36.2123
23.7,36.2123
23.8,36.2123
23.9,36.2123
24,36.2123
24.1,36.2123
24.2,36.2123
24.3,36.2122
24.4,36.2122
24.5,36.2122
24.6,36.2122
24.7,36.2122
24.8,36.2122
24.9,36.2122
25,36.2122
25.1,36.2122
25.2,36.2122
25.3,36.2122
25.4,36.2122
25.5,36.2122
25.6,36.2121
25.7,36.2121
25.8,36.2121
25.9,36.2121
26,36.2121
