0,52.0231
0.01,52.0217
0.02,52.0197
0.03,52.015
0.04,52.0101
0.05,51.9934
0.06,51.9626
0.07,51.932
0.08,51.9024
0.09,51.8726
0.1,51.8428
0.11,51.8134
0.12,51.7839
0.13,51.7551
0.14,51.7268
0.15,51.6988
0.16,51.67
0.17,51.5806
0.18,51.551
0.19,51.5214
0.2,51.491
0.21,51.4605
0.22,51.4298
0.23,51.3995
0.24,51.3698
0.25,51.3406
0.26,51.3111
0.27,51.2809
0.28,51.2503
0.29,51.2201
0.3,51.1903
0.31,51.1609
0.32,51.0463
0.33,51.0173
0.34,50.9885
0.35,50.96
0.36,50.9317
0.37,50.9029
0.38,50.8744
0.39,50.8461
0.4,50.8181
0.41,50.7902
0.42,50.7623
0.43,50.7346
0.44,50.707
0.45,50.6793
0.46,50.6519
0.47,50.6197
0.48,50.588
0.49,50.5568
0.5,50.5255
0.51,50.4939
0.52,50.462
0.53,50.4308
0.54,50.3999
0.55,50.3692
0.56,50.3386
0.57,50.308
0.58,50.2773
0.59,50.247
0.6,50.2168
0.61,50.1866
0.62,50.1565
0.63,50.1274
0.64,50.0985
0.65,50.0699
0.66,50.042
0.67,50.0145
0.68,49.9873
0.69,49.9599
0.7,49.9326
0.71,49.9055
0.72,49.8785
0.73,49.852
0.74,49.8249
0.75,49.7976
0.76,49.7701
0.77,49.7419
0.78,49.7137
0.79,49.6858
0.8,49.2163
0.81,49.1881
0.82,49.1599
0.83,49.1314
0.84,49.1028
0.85,49.0739
0.86,49.0447
0.87,49.0155
0.88,48.9863
0.89,48.8206
0.9,48.7902
0.91,48.7601
0.92,48.73
0.93,48.7
0.94,48.6699
0.95,48.64
0.96,48.5291
0.97,48.4985
0.98,48.4679
0.99,48.4373
1,48.4074
1.01,48.3772
1.02,48.3468
1.03,48.3162
1.04,48.2859
1.05,48.2557
1.06,48.2256
1.07,48.1954
1.08,48.1648
1.09,48.134
1.1,48.1033
1.11,48.0729
1.12,48.0428
1.13,48.0127
1.14,47.9829
1.15,47.9531
1.16,47.923
1.17,47.8931
1.18,47.8633
1.19,47.8339
1.2,47.8029
1.21,47.7705
1.22,47.7377
1.23,47.7049
1.24,47.6724
1.25,47.6401
1.26,47.6078
1.27,47.5747
1.28,47.5418
1.29,47.5088
1.3,47.475
1.31,47.3854
1.32,47.3508
1.33,47.3164
1.34,47.2822
1.35,47.2479
1.36,46.8043
1.37,46.7677
1.38,46.7309
1.39,46.6935
1.4,46.6558
1.41,46.618
1.42,46.5802
1.43,46.5421
1.44,46.5037
1.45,46.4655
1.46,46.4272
1.47,46.3886
1.48,46.3501
1.49,46.3113
1.5,46.2729
1.51,46.2341
1.52,46.1952
1.53,46.1565
1.54,46.1179
1.55,46.0796
1.56,46.0413
1.57,46.0029
1.58,45.9647
1.59,45.9267
1.6,45.8891
1.61,45.8516
1.62,45.8142
1.63,45.7768
1.64,45.7396
1.65,45.5268
1.66,45.4898
1.67,45.4529
1.68,45.4163
1.69,45.3798
1.7,45.3434
1.71,45.3074
1.72,45.2721
1.73,45.2364
1.74,45.2008
1.75,45.1653
1.76,45.1301
1.77,45.0951
1.78,45.0602
1.79,45.0255
1.8,44.991
1.81,44.9567
1.82,44.9232
1.83,44.8899
1.84,44.8568
1.85,44.8238
1.86,44.791
1.87,44.7583
1.88,44.7259
1.89,44.6939
1.9,44.662
1.91,44.6302
1.92,44.5987
1.93,44.5673
1.94,44.5361
1.95,44.5051
1.96,44.4741
1.97,44.4434
1.98,44.4127
1.99,44.3823
2,44.352
2.01,44.3218
2.02,44.2917
2.03,44.2618
2.04,44.2321
2.05,44.2025
2.06,44.1732
2.07,44.1441
2.08,44.1151
2.09,44.0862
2.1,44.0574
2.11,44.0287
2.12,44.0002
2.13,43.9718
2.14,43.9435
2.15,43.9153
2.16,43.8703
2.17,43.8424
2.18,43.8147
2.19,43.7873
2.2,43.7599
2.21,43.7327
2.22,43.7056
2.23,43.6787
2.24,43.6518
2.25,43.6251
2.26,43.5984
2.27,43.5719
2.28,43.5455
2.29,43.5193
2.3,43.4933
2.31,43.4675
2.32,43.4419
2.33,43.4164
2.34,43.391
2.35,43.3657
2.36,43.3405
2.37,43.3154
2.38,43.2904
2.39,43.2656
2.4,43.2408
2.41,43.2161
2.42,43.1915
2.43,43.167
2.44,43.1426
2.45,43.1183
2.46,43.094
2.47,43.0699
2.48,43.0459
2.49,43.0219
2.5,42.998
2.51,42.9742
2.52,42.9506
2.53,42.9269
2.54,42.9035
2.55,42.8801
2.56,42.8568
2.57,42.8335
2.58,42.8108
2.59,42.7881
2.6,42.7656
2.61,42.7431
2.62,42.7207
2.63,42.6983
2.64,42.6761
2.65,42.654
2.66,42.6321
2.67,42.6102
2.68,42.5883
2.69,42.5666
2.7,42.5449
2.71,42.5234
2.72,42.502
2.73,42.4806
2.74,42.4594
2.75,42.4383
2.76,42.4173
2.77,42.3965
2.78,42.3757
2.79,42.3551
2.8,42.3345
2.81,42.314
2.82,42.2936
2.83,42.2733
2.84,42.2531
2.85,42.2329
2.86,42.2128
2.87,42.1928
2.88,42.1729
2.89,42.1531
2.9,42.1333
2.91,42.1138
2.92,42.0945
2.93,42.0753
2.94,42.0562
2.95,42.0371
