0,50.9196
0.01,50.9186
0.02,50.917
0.03,50.9125
0.04,50.9077
0.05,50.8914
0.06,50.8615
0.07,50.8318
0.08,50.8027
0.09,50.7735
0.1,50.7443
0.11,50.7155
0.12,50.6866
0.13,50.6582
0.14,50.6305
0.15,50.6029
0.16,50.5749
0.17,50.4865
0.18,50.4579
0.19,50.429
0.2,50.3992
0.21,50.3694
0.22,50.3394
0.23,50.3098
0.24,50.2804
0.25,50.2517
0.26,50.2227
0.27,50.1932
0.28,50.1633
0.29,50.1338
0.3,50.1047
0.31,50.076
0.32,50.0472
0.33,50.0187
0.34,49.9902
0.35,49.9618
0.36,49.9337
0.37,49.9054
0.38,49.8773
0.39,49.8495
0.4,49.8219
0.41,49.7947
0.42,49.7674
0.43,49.7402
0.44,49.7133
0.45,49.6862
0.46,49.6593
0.47,49.6283
0.48,49.5978
0.49,49.5677
0.5,49.5377
0.51,49.5072
0.52,49.4763
0.53,49.4461
0.54,49.4162
0.55,49.3865
0.56,49.357
0.57,49.3273
0.58,49.2977
0.59,49.2685
0.6,49.2393
0.61,49.2102
0.62,49.1812
0.63,49.1533
0.64,49.1255
0.65,49.0981
0.66,49.0712
0.67,49.0451
0.68,49.0191
0.69,48.993
0.7,48.9669
0.71,48.941
0.72,48.9152
0.73,48.8898
0.74,48.8645
0.75,48.8394
0.76,48.8144
0.77,48.7886
0.78,48.7627
0.79,48.7371
0.8,48.2698
0.81,48.2439
0.82,48.2178
0.83,48.1913
0.84,48.1646
0.85,48.1378
0.86,48.1107
0.87,48.0835
0.88,48.0563
0.89,47.8926
0.9,47.8642
0.91,47.8361
0.92,47.8079
0.93,47.7798
0.94,47.7517
0.95,47.7237
0.96,47.6147
0.97,47.5858
0.98,47.5571
0.99,47.5285
1,47.5005
1.01,47.4722
1.02,47.4437
1.03,47.415
1.04,47.3864
1.05,47.3581
1.06,47.3295
1.07,47.3007
1.08,47.2716
1.09,47.2422
1.1,47.2124
1.11,47.1829
1.12,47.1536
1.13,47.1245
1.14,47.0954
1.15,47.0664
1.16,47.0371
1.17,47.0079
1.18,46.979
1.19,46.9502
1.2,46.9203
1.21,46.8892
1.22,46.8581
1.23,46.8271
1.24,46.7964
1.25,46.7658
1.26,46.7352
1.27,46.704
1.28,46.6731
1.29,46.6419
1.3,46.6101
1.31,46.5223
1.32,46.4895
1.33,46.4568
1.34,46.4241
1.35,46.3915
1.36,45.9494
1.37,45.9143
1.38,45.8791
1.39,45.8432
1.4,45.807
1.41,45.7707
1.42,45.7343
1.43,45.6977
1.44,45.6606
1.45,45.6238
1.46,45.5871
1.47,45.5506
1.48,45.5139
1.49,45.4775
1.5,45.4412
1.51,45.4044
1.52,45.3675
1.53,45.3307
1.54,45.2943
1.55,45.2578
1.56,45.2214
1.57,45.1852
1.58,45.1491
1.59,45.1133
1.6,45.0777
1.61,45.0422
1.62,45.007
1.63,44.9718
1.64,44.9368
1.65,44.7263
1.66,44.6915
1.67,44.6568
1.68,44.6221
1.69,44.5875
1.7,44.5531
1.71,44.5192
1.72,44.4857
1.73,44.4492
1.74,44.4128
1.75,44.3766
1.76,44.3406
1.77,44.3048
1.78,44.2691
1.79,44.2336
1.8,44.1983
1.81,44.1632
1.82,44.1289
1.83,44.0948
1.84,44.0608
1.85,44.0271
1.86,43.9934
1.87,43.9599
1.88,43.9268
1.89,43.8939
1.9,43.8612
1.91,43.8287
1.92,43.7964
1.93,43.7642
1.94,43.7322
1.95,43.7004
1.96,43.6686
1.97,43.6371
1.98,43.6056
1.99,43.5743
2,43.5432
2.01,43.5122
2.02,43.4814
2.03,43.4506
2.04,43.4201
2.05,43.3897
2.06,43.3597
2.07,43.3297
2.08,43.2999
2.09,43.2702
2.1,43.2407
2.11,43.2112
2.12,43.1819
2.13,43.1527
2.14,43.1236
2.15,43.0947
2.16,43.0489
2.17,43.0203
2.18,42.9918
2.19,42.9636
2.2,42.9355
2.21,42.9075
2.22,42.8796
2.23,42.8519
2.24,42.8243
2.25,42.7968
2.26,42.7694
2.27,42.7421
2.28,42.7149
2.29,42.688
2.3,42.6612
2.31,42.6347
2.32,42.6083
2.33,42.5821
2.34,42.5559
2.35,42.5299
2.36,42.5039
2.37,42.4781
2.38,42.4524
2.39,42.4267
2.4,42.4012
2.41,42.3758
2.42,42.3504
2.43,42.3252
2.44,42.3
2.45,42.275
2.46,42.25
2.47,42.2252
2.48,42.2004
2.49,42.1757
2.5,42.1511
2.51,42.1266
2.52,42.1022
2.53,42.0779
2.54,42.0537
2.55,42.0296
2.56,42.0056
2.57,41.9817
2.58,41.9583
2.59,41.9349
2.6,41.9117
2.61,41.8885
2.62,41.8654
2.63,41.8424
2.64,41.8195
2.65,41.7967
2.66,41.7741
2.67,41.7516
2.68,41.7291
2.69,41.7067
2.7,41.6844
2.71,41.6622
2.72,41.6402
2.73,41.6182
2.74,41.5963
2.75,41.5746
2.76,41.553
2.77,41.5316
2.78,41.5102
2.79,41.4889
2.8,41.4677
2.81,41.4466
2.82,41.4256
2.83,41.4047
2.84,41.3839
2.85,41.3632
2.86,41.3426
2.87,41.322
2.88,41.3015
2.89,41.2811
2.9,41.2608
2.91,41.2407
2.92,41.2208
2.93,41.2011
2.94,41.1814
2.95,41.1618
2.96,41.1422
2.97,41.1227
2.98,41.1032
2.99,41.0839
3,41.0646
3.01,41.0457
3.02,41.0268
3.03,41.0081
3.04,40.9894
3.05,40.9707
3.06,40.9521
3.07,40.9336
3.08,40.9151
3.09,40.8967
3.1,40.8784
3.11,40.8602
3.12,40.842
3.13,40.8239
3.14,40.8059
3.15,40.7879
3.16,40.7704
3.17,40.7529
3.18,40.7354
3.19,40.7183
3.2,40.7012
3.21,40.6843
3.22,40.6673
3.23,40.6505
3.24,40.6336
3.25,40.6169
3.26,40.6001
3.27,40.5835
3.28,40.5668
3.29,40.5503
3.3,40.5338
3.31,40.5175
3.32,40.5017
3.33,40.4859
3.34,40.4702
3.35,40.4545
3.36,40.4388
3.37,40.4232
3.38,40.4077
3.39,40.3921
3.4,40.3767
3.41,40.3613
3.42,40.346
3.43,40.3308
3.44,40.3156
3.45,40.3004
3.46,40.2853
3.47,40.2703
3.48,40.2555
3.49,40.2407
3.5,40.226
3.51,40.2113
3.52,40.1967
3.53,40.1821
3.54,40.1675
3.55,40.153
3.56,40.1386
3.57,40.1244
3.58,40.1102
3.59,40.096
3.6,40.0819
3.61,40.0678
3.62,40.0538
3.63,40.0397
3.64,40.0258
3.65,40.0118
3.66,39.9979
3.67,39.9841
3.68,39.9702
3.69,39.9564
3.7,39.9427
3.71,39.929
3.72,39.9154
3.73,39.8914
3.74,39.8779
3.75,39.8644
3.76,39.851
3.77,39.8378
3.78,39.8245
3.79,39.8113
3.8,39.7983
3.81,39.7853
3.82,39.7724
3.83,39.7594
3.84,39.7466
3.85,39.7337
3.86,39.7209
3.87,39.7081
3.88,39.6954
3.89,39.6827
3.9,39.67
3.91,39.6574
3.92,39.6448
3.93,39.6322
3.94,39.6197
3.95,39.6072
3.96,39.5947
3.97,39.5824
3.98,39.5702
3.99,39.5581
4,39.546
4.01,39.5339
4.02,39.5218
4.03,39.5098
4.04,39.4979
