1,10,29,307.373,253.653,304.729,252.203,252.203,252.203,252.203
1,10,30,307.373,249.581,304.729,248.147,248.147,248.147,248.147
1,10,31,307.373,246.07,304.729,244.66,244.66,244.66,244.66
1,10,32,307.373,243.04,304.729,241.662,241.662,241.662,241.662
1,12,13,143.991,137.832,136.085,132.343,131.934,131.938,131.938
1,12,14,143.991,130.793,136.085,125.468,125.28,125.28,125.28
1,12,15,143.991,125.976,136.085,121.028,120.918,120.918,120.918
1,12,16,143.991,122.496,136.085,117.9,117.829,117.83,117.83
1,12,17,143.991,119.952,136.085,115.636,115.588,115.588,115.588
1,12,18,143.991,118.082,136.085,114.079,114.046,114.046,114.046
1,12,19,143.991,117.341,136.085,113.66,113.635,113.635,113.635
1,13,18,223.411,219.744,207.269,0,210.889,210.889,210.889
1,13,19,223.411,209.522,207.269,203.501,200.451,200.452,200.452
1,13,20,223.411,201.922,207.269,193.921,192.189,192.19,192.19
1,13,21,223.411,195.908,207.269,187.085,186.135,186.136,186.136
1,13,22,223.411,191.026,207.269,181.872,181.459,181.459,181.459
1,13,23,223.411,187.038,207.269,177.8,177.768,177.769,177.769
1,13,24,223.411,183.775,207.269,174.58,174.825,174.825,174.825
1,13,25,223.411,181.102,207.269,172.017,172.461,172.461,172.461
1,13,26,223.411,178.899,207.269,169.961,169.915,169.915,169.915
1,13,27,223.411,177.103,207.269,168.461,168.461,168.461,168.461
1,14,24,304.702,297.821,293.475,290.186,289.481,289.482,289.482
1,14,25,304.702,287.226,293.475,279.125,278.664,278.664,278.664
1,14,26,304.702,278.659,293.475,270.466,270.154,270.162,270.162
1,14,27,304.702,271.502,293.475,263.412,263.213,263.216,263.216
1,14,28,304.702,265.432,293.475,257.542,257.348,257.349,257.349
1,14,29,304.702,260.231,293.475,252.581,252.426,252.431,252.431
1,14,30,304.702,255.754,293.475,248.363,248.243,248.243,248.243
1,14,31,304.702,251.895,293.475,244.763,244.667,244.667,244.667
1,14,32,304.702,248.565,293.475,241.684,241.607,241.607,241.607
1,14,33,304.702,245.69,293.475,239.042,238.978,238.978,238.978
1,15,19,187.434,182.925,186.87,182.797,182.647,182.648,182.648
1,15,20,187.434,176.365,186.87,176.106,176.017,176.017,176.017
1,15,21,187.434,171.87,186.87,171.579,171.511,171.511,171.511
1,15,22,187.434,168.389,186.87,168.081,168.002,168.002,168.002
1,15,23,187.434,165.654,186.87,165.336,165.257,165.257,165.257
1,15,24,187.434,163.488,186.87,163.165,163.085,163.085,163.085
1,15,25,187.434,161.792,186.87,161.465,161.386,161.386,161.386
1,15,26,187.434,160.605,186.87,160.276,160.195,160.195,160.195
1,15,27,187.434,160.222,186.87,159.898,165.915,159.815,159.815
1,15,28,187.434,160.222,186.87,159.898,165.915,159.815,159.815
1,17,27,335.625,334.814,317.392,0,324.091,331.628,331.628
1,17,28,335.625,322.996,317.392,0,313.196,313.197,313.197
1,17,29,335.625,313.638,317.392,307.869,302.998,302.999,302.999
1,17,30,335.625,305.899,317.392,298.451,295.166,295.166,295.166
1,17,31,335.625,299.349,317.392,290.972,288.685,288.685,288.685
1,17,32,335.625,293.746,317.392,284.833,283.082,283.082,283.082
1,17,33,335.625,288.913,317.392,279.703,278.432,278.432,278.432
1,17,34,335.625,284.719,317.392,275.395,274.454,274.454,274.454
1,17,35,335.625,281.064,317.392,271.723,271.465,271.465,271.465
1,17,36,335.625,277.876,317.392,268.577,268.508,268.508,268.508
1,18,32,402.716,392.77,387.483,0,386.306,386.308,386.308
1,18,33,402.716,382.045,387.483,379.954,375.441,375.441,375.441
1,18,34,402.716,373.021,387.483,369.066,366.4,366.4,366.4
1,18,35,402.716,365.201,387.483,360.077,358.564,358.565,358.565
1,18,36,402.716,358.353,387.483,352.418,350.933,350.934,350.934
1,18,37,402.716,352.311,387.483,345.817,344.763,344.763,344.763
1,18,38,402.716,346.956,387.483,340.07,339.283,339.283,339.283
1,18,39,402.716,342.192,387.483,335.036,334.523,334.523,334.523
1,18,40,402.716,337.941,387.483,330.607,330.322,330.322,330.322
1,18,41,402.716,334.146,387.483,326.694,326.603,326.603,326.603
1,20,29,300.266,294.233,284.338,0,284.782,284.782,284.782
1,20,30,300.266,285.402,284.338,279.926,275.883,275.883,275.883
1,20,31,300.266,278.777,284.338,271.446,269.503,269.503,269.503
1,20,32,300.266,273.524,284.338,265.376,264.448,264.449,264.449
1,20,33,300.266,269.2,284.338,260.67,260.389,260.389,260.389
1,20,34,300.266,265.549,284.338,256.829,256.995,256.995,256.995
1,20,35,300.266,262.438,284.338,253.628,254.126,254.126,254.126
1,20,36,300.266,259.776,284.338,250.935,249.726,251.902,251.902
1,20,37,300.266,257.488,284.338,248.656,248.525,248.525,248.525
1,20,38,300.266,255.507,284.338,246.722,246.597,246.597,246.597
1,21,30,354.666,353.451,322.448,0,343.132,350.668,350.668
1,21,31,354.666,341.733,322.448,0,322.821,322.822,322.822
1,21,32,354.666,332.509,322.448,319.313,312.492,312.493,312.493
1,21,33,354.666,324.921,322.448,308.912,304.825,304.825,304.825
1,21,34,354.666,318.525,322.448,301.172,298.589,298.589,298.589
1,21,35,354.666,313.06,322.448,295.052,293.2,293.2,293.2
1,21,36,354.666,308.361,322.448,290.046,288.887,288.887,288.887
1,21,37,354.666,304.287,322.448,285.877,285.227,285.227,285.227
2,1,9,86.1327,82.9497,85.9813,83.3075,82.9492,82.9502,82.9502
2,1,10,86.1327,78.4315,85.9813,78.5813,78.4243,78.4386,78.4386
2,1,11,86.1327,75.7914,85.9813,75.8687,75.7913,75.7914,75.7914
2,1,12,86.1327,74.1529,85.9813,74.1817,74.1529,74.1529,74.1529
2,3,6,80.812,76.8093,80.812,76.8093,76.8088,76.8099,76.8099
2,3,7,80.812,68.7265,80.812,68.7265,68.7264,68.7266,68.7266
2,3,8,80.812,64.2096,80.812,64.2096,64.2094,64.2098,64.2098
2,3,9,80.812,61.6239,80.812,61.6239,61.6238,61.6239,61.6239
2,4,12,159.197,150.487,159.197,150.487,150.487,150.487,150.487
2,4,13,159.197,141.605,159.197,141.605,141.605,141.606,141.606
2,4,14,159.197,135.073,159.197,135.073,135.073,135.073,135.073
2,4,15,159.197,130.192,159.197,130.192,130.192,130.192,130.192
2,4,16,159.197,126.518,159.197,126.518,126.518,126.518,126.518
2,4,17,159.197,123.75,159.197,123.75,123.75,123.75,123.75
2,4,18,159.197,121.631,159.197,121.631,121.631,121.631,121.631
2,7,5,50.1834,48.5021,50.1834,48.5021,48.5015,48.5028,48.5028
2,7,6,50.1834,44.4137,50.1834,44.4137,44.4136,44.4138,44.4138
2,7,7,50.1834,42.5451,50.1834,42.5451,42.5451,42.5451,42.5451
2,9,16,197.173,186.963,187.386,183.783,183.533,183.534,183.534
2,9,17,197.173,178.191,187.386,173.633,173.403,173.421,173.421
2,9,18,197.173,171.485,187.386,166.47,166.385,166.385,166.385
2,9,19,197.173,166.263,187.386,161.134,161.131,161.131,161.131
2,9,20,197.173,162.152,187.386,157.052,157.076,157.076,157.076
2,9,21,197.173,158.886,187.386,153.896,153.839,153.841,153.841
2,9,22,197.173,156.286,187.386,151.439,151.377,151.377,151.377
2,9,23,197.173,154.191,187.386,149.48,149.413,149.413,149.413
2,9,24,197.173,152.697,187.386,148.275,148.166,148.166,148.166
2,10,17,231.11,230.137,222.225,0,229.283,229.284,229.284
2,10,18,231.11,218.394,222.225,215.608,214.642,215.857,215.857
2,10,19,231.11,209.265,222.225,205.451,205.284,205.285,205.285
2,10,20,231.11,201.937,222.225,197.685,197.598,197.598,197.598
2,10,21,231.11,195.994,222.225,191.599,191.563,191.564,191.564
2,10,22,231.11,191.148,222.225,186.728,186.727,186.728,186.728
2,10,23,231.11,187.171,222.225,182.795,182.82,182.82,182.82
2,10,24,231.11,183.896,222.225,179.607,179.607,179.607,179.607
2,10,25,231.11,181.197,222.225,177.017,176.957,176.957,176.957
2,10,26,231.11,178.96,222.225,174.884,174.82,174.82,174.82
2,12,11,120.361,118.744,106.213,0,106.213,116.834,116.834
2,12,12,120.361,111.44,106.213,100.165,100.165,100.165,100.165
2,12,13,120.361,106.869,106.213,96.2414,96.2412,96.2416,96.2416
2,12,14,120.361,103.701,106.213,93.7751,93.7748,93.7753,93.7753
2,12,15,120.361,101.454,106.213,92.2327,92.2325,92.2328,92.2328
2,12,16,120.361,99.9115,106.213,91.7052,92.2678,91.7052,91.7052
2,13,15,164.597,156,152.668,0,152.672,152.672,152.672
2,13,16,164.597,149.563,152.668,0,146.307,146.312,146.312
2,13,17,164.597,144.782,152.668,143.454,141.595,141.596,141.596
2,13,18,164.597,141.136,152.668,138.282,136.864,138.346,138.346
2,13,19,164.597,138.328,152.668,134.925,134.759,134.759,134.759
2,13,20,164.597,136.141,152.668,132.613,132.613,132.613,132.613
2,13,21,164.597,134.46,152.668,131.025,131.025,131.025,131.025
2,13,22,164.597,133.882,152.668,130.118,130.118,130.118,130.118
2,14,19,228.415,222.914,214.483,0,220.314,220.315,220.315
2,14,20,228.415,212.947,214.483,207.309,206.959,206.96,206.96
2,14,21,228.415,205.462,214.483,198.706,198.469,198.471,198.471
2,14,22,228.415,199.617,214.483,192.593,192.434,192.435,192.435
2,14,23,228.415,194.928,214.483,187.955,187.84,187.84,187.84
2,14,24,228.415,191.099,214.483,184.288,184.199,184.2,184.2
2,14,25,228.415,187.942,214.483,181.351,181.231,181.231,181.231
2,14,26,228.415,185.335,214.483,178.969,178.849,178.849,178.849
2,14,27,228.415,183.145,214.483,176.991,176.87,176.87,176.87
2,14,28,228.415,181.302,214.483,175.455,175.331,175.332,175.332
2,15,17,167.213,160.481,151.073,0,156.373,156.373,156.373
2,15,18,167.213,155.023,151.073,148.642,146.814,149.611,149.611
2,15,19,167.213,151.001,151.073,143.394,143.457,143.458,143.458
2,15,20,167.213,147.933,151.073,140.13,140.13,140.13,140.13
2,15,21,167.213,145.555,151.073,137.805,137.805,137.805,137.805
2,15,22,167.213,143.705,151.073,136.138,136.138,136.138,136.138
2,15,23,167.213,142.353,151.073,135.05,135.05,135.05,135.05
2,15,24,167.213,142.013,151.073,134.625,135.239,134.677,134.677
2,17,24,269.943,259.036,257.152,256.93,255.529,255.529,255.529
2,17,25,269.943,250.534,257.152,246.052,245.469,245.478,245.478
2,17,26,269.943,243.873,257.152,238.5,238.228,238.228,238.228
2,17,27,269.943,238.503,257.152,232.793,232.692,232.692,232.692
2,17,28,269.943,234.066,257.152,228.259,228.106,228.107,228.107
2,17,29,269.943,230.343,257.152,224.54,224.421,224.422,224.422
2,17,30,269.943,227.194,257.152,221.461,221.322,221.322,221.322
2,17,31,269.943,224.525,257.152,218.896,218.762,218.762,218.762
2,17,32,269.943,222.236,257.152,216.711,216.58,216.58,216.58
2,17,33,269.943,220.257,257.152,214.859,214.728,214.729,214.729
2,18,27,330.758,325.789,318.857,0,324.862,324.863,324.863
2,18,28,330.758,314.66,318.857,311.475,311.002,311.003,311.003
2,18,29,330.758,305.728,318.857,301.236,300.913,300.914,300.914
2,18,30,330.758,298.288,318.857,293.118,292.874,292.875,292.875
2,18,31,330.758,292.013,318.857,286.51,286.321,286.321,286.321
2,18,32,330.758,286.691,318.857,281.039,280.889,280.891,280.891
2,18,33,330.758,282.115,318.857,276.43,276.309,276.309,276.309
2,18,34,330.758,278.141,318.857,272.479,272.377,272.38,272.38
2,18,35,330.758,274.675,318.857,269.073,268.987,268.987,268.987
2,18,36,330.758,271.645,318.857,266.127,266.007,266.007,266.007
2,20,26,252.683,245.39,246.048,0,245.333,245.335,245.335
2,20,27,252.683,238.772,246.048,237.678,238.214,238.215,238.215
2,20,28,252.683,233.834,246.048,231.892,231.826,231.827,231.827
2,20,29,252.683,229.869,246.048,227.62,227.55,227.55,227.55
2,20,30,252.683,226.596,246.048,224.202,224.128,224.13,224.13
2,20,31,252.683,223.863,246.048,221.395,221.319,221.319,221.319
2,20,32,252.683,221.568,246.048,219.075,218.998,218.998,218.998
2,20,33,252.683,219.63,246.048,217.146,217.066,217.066,217.066
2,20,34,252.683,218.021,246.048,215.571,215.488,215.488,215.488
2,20,35,252.683,216.739,246.048,214.342,214.255,214.255,214.255
2,21,27,307.083,302.941,270.412,0,285.248,295.156,295.156
2,21,28,307.083,292.657,270.412,0,274.789,274.793,274.793
2,21,29,307.083,284.844,270.412,0,267.177,267.177,267.177
2,21,30,307.083,278.505,270.412,269.497,261.245,261.246,261.246
2,21,31,307.083,273.233,270.412,260.104,256.229,256.23,256.23
3,1,16,158.126,152.484,147.909,147.553,146.976,146.978,146.978
3,1,17,158.126,146.756,147.909,141.422,141.195,141.199,141.199
3,1,18,158.126,142.731,147.909,137.587,137.445,137.445,137.445
3,1,19,158.126,139.708,147.909,134.782,134.689,134.69,134.69
3,1,20,158.126,137.377,147.909,132.662,132.6,132.6,132.6
3,1,21,158.126,135.577,147.909,131.066,131.029,131.03,131.03
3,1,22,158.126,134.302,147.909,129.936,129.936,129.936,129.936
3,2,7,71.9935,69.6117,71.9935,69.6117,69.6115,69.6119,69.6119
3,2,8,71.9935,64.3172,71.9935,64.3172,64.3169,64.3175,64.3175
3,2,9,71.9935,61.587,71.9935,61.587,61.5843,61.5897,61.5897
3,4,6,78.3848,73.6994,78.3848,73.6994,73.6991,73.6996,73.6996
3,4,7,78.3848,66.3733,78.3848,66.3733,66.3732,66.3735,66.3735
3,4,8,78.3848,62.3275,78.3848,62.3275,62.3273,62.3276,62.3276
3,4,9,78.3848,59.9815,78.3848,59.9815,59.9814,59.9815,59.9815
3,7,11,96.916,91.1225,96.2126,90.6107,90.3654,90.3658,90.3658
3,7,12,96.916,87.677,96.2126,87.1715,86.9172,86.9181,86.9181
3,7,13,96.916,85.5082,96.2126,85.0227,84.7561,84.7563,84.7563
3,7,14,96.916,84.164,96.2126,83.7283,83.46,83.46,83.46
3,9,10,116.361,110.232,112.692,108.374,108.256,108.257,108.257
3,9,11,116.361,102.758,112.692,100.472,100.45,100.45,100.45
3,9,12,116.361,97.9784,112.692,95.7143,95.7143,95.7144,95.7144
3,9,13,116.361,94.7728,112.692,92.6471,92.5882,92.5883,92.5883
3,9,14,116.361,92.5718,112.692,90.6054,90.5366,90.5366,90.5366
3,9,15,116.361,91.4539,112.692,89.8829,89.9897,89.8144,89.8144
3,10,12,150.298,141.626,147.53,140.313,140.313,140.314,140.314
3,10,13,150.298,133.31,147.53,131.723,131.723,131.723,131.723
3,10,14,150.298,127.341,147.53,125.739,125.739,125.739,125.739
3,10,15,150.298,122.983,147.53,121.447,121.447,121.447,121.447
3,10,16,150.298,119.752,147.53,118.312,118.255,118.256,118.256
3,10,17,150.298,117.342,147.53,116.002,115.936,115.941,115.941
3,10,18,150.298,115.595,147.53,114.506,114.417,114.417,114.417
3,12,15,143.537,138.746,134.599,0,133.28,133.28,133.28
3,12,16,143.537,133.144,134.599,129.206,128.126,128.135,128.135
3,12,17,143.537,129.305,134.599,125.512,124.661,124.662,124.662
3,12,18,143.537,126.55,134.599,123.008,122.209,122.209,122.209
3,12,19,143.537,124.532,134.599,121.243,120.452,120.452,120.452
3,12,20,143.537,123.099,134.599,120.075,119.796,119.445,119.445
3,12,21,143.537,122.52,134.599,119.739,119.718,119.718,119.718
3,13,14,145.095,142.774,131.577,0,136.127,139.196,139.196
3,13,15,145.095,136.01,131.577,0,128.468,128.468,128.468
3,13,16,145.095,131.446,131.577,124.643,123.652,123.653,123.653
3,13,17,145.095,128.112,131.577,120.805,120.429,120.429,120.429
3,13,18,145.095,125.626,131.577,118.458,118.197,118.198,118.198
3,13,19,145.095,123.732,131.577,116.951,116.682,116.682,116.682
3,13,20,145.095,122.349,131.577,116.133,115.868,115.868,115.868
3,14,15,171.193,167.288,164.389,0,165.018,165.025,165.025
3,14,16,171.193,158.61,164.389,157.049,155.899,155.899,155.899
3,14,17,171.193,152.578,164.389,150.291,149.498,151.079,151.079
3,14,18,171.193,148.077,164.389,145.592,145.241,145.242,145.242
3,14,19,171.193,144.633,164.389,142.11,141.596,141.596,141.596
3,14,20,171.193,141.965,164.389,139.487,138.959,138.96,138.96
3,14,21,171.193,139.885,164.389,137.495,136.905,136.906,136.906
3,14,22,171.193,138.332,164.389,136.167,135.362,135.362,135.362
3,14,23,171.193,137.902,164.389,135.947,134.544,134.544,134.544
3,15,20,190.39,188.324,175.441,0,177.92,187,187
3,15,21,190.39,181.725,175.441,0,174.428,174.428,174.428
3,15,22,190.39,177.07,175.441,170.66,169.665,169.668,169.668
3,15,23,190.39,173.519,175.441,166.994,166.134,166.134,166.134
3,15,24,190.39,170.754,175.441,164.334,163.527,163.527,163.527
3,15,25,190.39,168.566,175.441,162.322,161.529,161.529,161.529
3,15,26,190.39,166.832,175.441,160.796,160.007,160.007,160.007
3,15,27,190.39,165.507,175.441,159.703,159.338,158.987,158.987
3,15,28,190.39,164.832,175.441,159.183,159.054,159.002,159.002
3,17,20,211.98,206.765,205.132,0,204.37,208.608,208.608
3,17,21,211.98,199.01,205.132,197.969,195.957,195.958,195.958
3,17,22,211.98,193.358,205.132,191.439,190.067,190.067,190.067
3,17,23,211.98,188.952,205.132,186.782,185.508,185.509,185.509
3,17,24,211.98,185.424,205.132,183.149,181.785,181.785,181.785
3,17,25,211.98,182.574,205.132,180.268,178.946,178.946,178.946
3,17,26,211.98,180.255,205.132,177.966,176.658,176.659,176.659
3,17,27,211.98,178.34,205.132,176.098,174.76,174.76,174.76
3,17,28,211.98,176.823,205.132,174.694,173.27,173.27,173.27
3,17,29,211.98,175.839,205.132,173.805,172.238,172.238,172.238
3,18,24,272.795,262.382,266.837,263.294,260.472,260.473,260.473
3,18,25,272.795,253.826,266.837,253.085,251.026,251.027,251.027
3,18,26,272.795,247.063,266.837,245.531,243.908,243.909,243.909
3,18,27,272.795,241.551,266.837,239.667,238.27,238.27,238.27
3,18,28,272.795,236.971,266.837,234.956,233.687,233.687,233.687
3,18,29,272.795,233.106,266.837,231.032,229.864,229.864,229.864
3,18,30,272.795,229.83,266.837,227.734,226.403,226.403,226.403
3,18,31,272.795,227.045,266.837,224.953,223.647,223.647,223.647
3,18,32,272.795,224.675,266.837,222.606,221.314,221.319,221.319
3,18,33,272.795,222.635,266.837,220.601,219.289,219.289,219.289
3,20,26,248.144,240.672,238.207,0,233.193,233.193,233.193
3,20,27,248.144,234.995,238.207,231.346,226.963,226.974,226.974
3,20,28,248.144,230.545,238.207,226.192,222.631,222.632,222.632
3,20,29,248.144,226.896,238.207,222.31,218.942,218.942,218.942
3,20,30,248.144,223.841,238.207,219.192,216.032,216.033,216.033
3,20,31,248.144,221.269,238.207,216.621,213.596,213.596,213.596
3,20,32,248.144,219.076,238.207,214.448,211.522,211.522,211.522
3,20,33,248.144,217.207,238.207,212.609,209.777,209.777,209.777
3,20,34,248.144,215.643,238.207,211.12,208.348,208.348,208.348
3,20,35,248.144,214.225,238.207,209.831,207.246,207.139,207.139
3,21,26,262.14,252.941,241.313,0,240.979,255.708,255.708
4,1,23,223.85,216.849,216.58,211.483,210.926,210.928,210.928
4,1,24,223.85,210.589,216.58,205.445,205.085,205.096,205.096
4,1,25,223.85,205.81,216.58,200.932,200.017,200.018,200.018
4,1,26,223.85,202.043,216.58,197.375,196.414,196.414,196.414
4,1,27,223.85,198.979,216.58,194.484,193.522,193.522,193.522
4,1,28,223.85,196.457,216.58,192.124,191.165,191.166,191.166
4,1,29,223.85,194.356,216.58,190.186,189.222,189.222,189.222
4,1,30,223.85,192.63,216.58,188.619,187.648,187.649,187.649
4,1,31,223.85,191.278,216.58,187.41,186.424,186.424,186.424
4,1,32,223.85,190.392,216.58,186.863,185.724,185.724,185.724
4,2,14,137.717,134.033,137.255,133.895,134.033,134.033,134.033
4,2,15,137.717,127.782,137.255,127.522,127.5,127.5,127.5
4,2,16,137.717,123.616,137.255,123.293,123.273,123.274,123.274
4,2,17,137.717,120.703,137.255,120.338,120.321,120.321,120.321
4,2,18,137.717,118.594,137.255,118.203,118.187,118.187,118.187
4,2,19,137.717,117.117,137.255,116.713,116.698,116.698,116.698
4,2,20,137.717,116.529,137.255,116.176,116.483,116.368,116.368
4,3,7,65.724,64.4286,65.2616,64.3072,64.4276,64.4298,64.4298
4,3,8,65.724,59.3218,65.2616,58.9895,58.9621,58.9796,58.9796
4,3,9,65.724,57.0534,65.2616,56.654,56.6383,56.6384,56.6384
4,3,10,65.724,56.2143,65.2616,55.8612,56.0531,55.8763,55.8763
4,7,16,154.94,154.932,152.975,0,154.351,154.94,154.94
4,7,17,154.94,147.602,152.975,147.135,146.08,146.08,146.08
4,7,18,154.94,143.068,152.975,142.28,141.394,141.394,141.394
4,7,19,154.94,139.807,152.975,138.852,138.114,138.115,138.115
4,7,20,154.94,137.385,152.975,136.346,135.708,135.708,135.708
4,7,21,154.94,135.541,152.975,134.466,133.879,133.879,133.879
4,7,22,154.94,134.19,152.975,133.117,132.572,132.572,132.572
4,7,23,154.94,133.514,152.975,132.564,132.506,132.506,132.506
4,9,6,56.7834,55.4573,55.8813,54.9088,54.813,54.8133,54.8133
4,9,7,56.7834,50.4673,55.8813,49.7518,49.7517,49.7519,49.7519
4,9,8,56.7834,48.521,55.8813,47.8894,47.8767,47.8768,47.8768
4,9,9,56.7834,48.2127,55.8813,47.634,47.5369,47.4114,47.4114
4,10,8,90.7201,86.8466,90.7201,86.8466,86.8463,86.8468,86.8468
4,10,9,90.7201,79.5352,90.7201,79.5352,79.5345,79.5359,79.5359
4,10,10,90.7201,75.4815,90.7201,75.4815,75.4814,75.4815,75.4815
4,10,11,90.7201,73.0807,90.7201,73.0807,73.0803,73.0811,73.0811
4,10,12,90.7201,72.1805,90.7201,72.1805,72.2029,72.3793,72.3793
4,12,20,185.583,181.179,178.446,0,176.693,176.694,176.694
4,12,21,185.583,175.622,178.446,171.845,171.016,171.016,171.016
4,12,22,185.583,171.646,178.446,167.592,167.117,167.118,167.118
4,12,23,185.583,168.6,178.446,164.481,164.041,164.042,164.042
4,12,24,185.583,166.201,178.446,162.105,161.737,161.737,161.737
4,12,25,185.583,164.284,178.446,160.262,159.943,159.943,159.943
4,12,26,185.583,162.793,178.446,158.863,158.584,158.584,158.584
4,12,27,185.583,161.645,178.446,157.888,157.682,157.682,157.682
4,12,28,185.583,161.297,178.446,157.691,160.82,157.476,157.476
4,12,29,185.583,161.297,178.446,157.691,160.82,157.476,157.476
4,13,16,150.688,143.636,142.974,140.688,140.7,140.705,140.705
4,13,17,150.688,138.656,142.974,134.74,134.563,134.563,134.563
4,13,18,150.688,135.151,142.974,131.037,130.923,130.924,130.924
4,13,19,150.688,132.579,142.974,128.437,128.38,128.38,128.38
4,13,20,150.688,130.656,142.974,126.553,126.504,126.504,126.504
4,13,21,150.688,129.295,142.974,125.261,125.218,125.218,125.218
4,13,22,150.688,128.861,142.974,124.827,125.047,124.714,124.714
4,14,14,151.108,145.861,127.07,0,127.666,127.666,127.666
4,14,15,151.108,138.352,127.07,120.369,120.055,120.056,120.056
4,14,16,151.108,133.378,127.07,116.337,116.165,116.165,116.165
4,14,17,151.108,129.782,127.07,113.745,113.649,113.649,113.649
4,14,18,151.108,127.113,127.07,111.976,111.898,111.898,111.898
4,14,19,151.108,125.1,127.07,110.941,110.85,110.817,110.817
4,15,25,247.551,242.355,217.394,0,221.76,221.762,221.762
4,15,26,247.551,236.026,217.394,215.334,213.872,213.872,213.872
4,15,27,247.551,231.019,217.394,209.988,209.312,209.312,209.312
4,15,28,247.551,226.916,217.394,206.209,205.765,205.765,205.765
4,15,29,247.551,223.494,217.394,203.257,202.87,202.87,202.87
4,15,30,247.551,220.619,217.394,200.893,200.52,200.52,200.52
4,15,31,247.551,218.203,217.394,198.977,198.647,198.647,198.647
4,15,32,247.551,216.161,217.394,197.434,197.002,197.002,197.002
4,15,33,247.551,214.449,217.394,196.238,195.824,195.824,195.824
4,15,34,247.551,213.05,217.394,195.476,195.014,195.014,195.014
4,17,20,199.497,192.006,179.665,0,179.623,179.623,179.623
4,17,21,199.497,185.744,179.665,172.479,172.01,172.01,172.01
4,17,22,199.497,181.126,179.665,167.755,167.467,167.467,167.467
4,17,23,199.497,177.537,179.665,164.446,164.097,164.098,164.098
4,17,24,199.497,174.697,179.665,161.953,161.679,161.679,161.679
4,17,25,199.497,172.421,179.665,160.022,159.766,159.767,159.767
4,17,26,199.497,170.576,179.665,158.583,158.279,158.279,158.279
4,17,27,199.497,169.143,179.665,157.581,157.265,157.265,157.265
4,18,22,240.496,233.379,240.236,233.556,233.379,233.38,233.38
4,18,23,240.496,224.526,240.236,224.579,224.526,224.527,224.527
4,18,24,240.496,217.933,240.236,217.913,217.933,217.933,217.933
4,18,25,240.496,212.794,240.236,212.722,212.794,212.794,212.794
