17015,2081,32,31.6777,32,31.8183,32,32
17015,2081,33,31.6777,33,31.8183,33,33
17015,2081,34,31.6777,34,31.8183,34,34
17015,2081,35,31.6777,35,31.8183,35,35
17015,2081,36,31.6777,36,31.8183,36,36
17015,2081,37,31.6777,37,31.8183,37,37
17015,2081,38,31.6777,38,31.8183,38,38
17015,2081,39,31.6777,39,31.8183,39,39
17015,2081,40,31.6777,40,31.8183,40,40
17015,22743,26,25.315,26,25.4442,26,26
17015,22743,27,25.315,27,25.4442,27,27
17015,22743,28,25.315,28,25.4442,28,28
17015,22743,29,25.315,29,25.4442,29,29
17015,22743,30,25.315,30,25.4442,30,30
17015,22743,31,25.315,31,25.4442,31,31
17015,22743,32,25.315,32,25.4442,32,32
17015,22743,33,25.315,33,25.4442,33,33
17015,22743,34,25.315,34,25.4442,34,34
17015,22743,35,25.315,35,25.4442,35,35
17015,22743,36,25.315,36,25.4442,36,36
17015,22743,37,25.315,37,25.4442,37,37
17015,22743,38,25.315,38,25.4442,38,38
17015,22743,39,25.315,39,25.4442,39,39
17015,22743,40,25.315,40,25.4442,40,40
17015,27915,28,27.4649,28,27.7536,28,28
17015,27915,29,27.4649,29,27.7536,29,29
17015,27915,30,27.4649,30,27.7536,30,30
17015,27915,31,27.4649,31,27.7536,31,31
17015,27915,32,27.4649,32,27.7536,32,32
17015,27915,33,27.4649,33,27.7536,33,33
17015,27915,34,27.4649,34,27.7536,34,34
17015,27915,35,27.4649,35,27.7536,35,35
17015,27915,36,27.4649,36,27.7536,36,36
17015,27915,37,27.4649,37,27.7536,37,37
17015,27915,38,27.4649,38,27.7536,38,38
17015,27915,39,27.4649,39,27.7536,39,39
17015,27915,40,27.4649,40,27.7536,40,40
17015,2988,36,35.3015,36,35.4307,36,36
17015,2988,37,35.3015,37,35.4307,37,37
17015,2988,38,35.3015,38,35.4307,38,38
17015,2988,39,35.3015,39,35.4307,39,39
17015,2988,40,35.3015,40,35.4307,40,40
17015,48760,25,23.9751,25,24.0459,25,25
17015,48760,26,23.9751,26,24.0459,26,26
17015,63521,37,36.7859,37,36.9151,37,37
17015,63521,38,36.7859,38,36.9151,38,38
17015,63521,39,36.7859,39,36.9151,39,39
17015,63521,40,36.7859,40,36.9151,40,40
17015,74369,20,19.6368,20,19.6403,20,20
17015,74369,21,19.6368,21,19.6403,21,21
17015,74369,22,19.6368,22,19.6403,22,22
17015,74369,23,19.6368,23,19.6403,23,23
17015,74369,24,19.6368,24,19.6403,24,24
17015,74369,25,19.6368,25,19.6403,25,25
17015,74369,26,19.6368,26,19.6403,26,26
17015,74369,27,19.6368,27,19.6403,27,27
17015,74369,28,19.6368,28,19.6403,28,28
17015,74369,29,19.6368,29,19.6403,29,29
17015,74369,30,19.6368,30,19.6403,30,30
17015,74369,31,19.6368,31,19.6403,31,31
17015,74369,32,19.6368,32,19.6403,32,32
17015,74369,33,19.6368,33,19.6403,33,33
17015,74369,34,19.6368,34,19.6403,34,34
17015,74369,35,19.6368,35,19.6403,35,35
17015,74369,36,19.6368,36,19.6403,36,36
17015,74369,37,19.6368,37,19.6403,37,37
17015,74369,38,19.6368,38,19.6403,38,38
17015,74369,39,19.6368,39,19.6403,39,39
17015,74369,40,19.6368,40,19.6403,40,40
17015,77697,39,38.2427,39,38.5314,39,39
17015,77697,40,38.2427,40,38.5314,40,40
2081,64605,19,18.524,19,18.936,19,19
2081,64605,20,18.524,20,18.936,20,20
2081,65223,28,27.881,28,27.9556,28,28
2081,65223,29,27.881,29,27.9556,29,29
2081,65223,30,27.881,30,27.9556,30,30
2081,65223,31,27.881,31,27.9556,31,31
2081,65223,32,27.881,32,27.9556,32,32
2081,65223,33,27.881,33,27.9556,33,33
2081,65223,34,27.881,34,27.9556,34,34
2081,65223,35,27.881,35,27.9556,35,35
2081,65223,36,27.881,36,27.9556,36,36
2081,65223,37,27.881,37,27.9556,37,37
2081,65223,38,27.881,38,27.9556,38,38
2081,65223,39,27.881,39,27.9556,39,39
2081,65223,40,27.881,40,27.9556,40,40
2081,74369,16,15.4659,16,15.4688,16,16
2081,74369,17,15.4659,17,15.4688,17,17
2081,74369,18,15.4659,18,15.4688,18,18
2081,74369,19,15.4659,19,15.4688,19,19
2081,74369,20,15.4659,20,15.4688,20,20
2081,74369,21,15.4659,21,15.4688,21,21
2081,74369,22,15.4659,22,15.4688,22,22
2081,74369,23,15.4659,23,15.4688,23,23
2081,74369,24,15.4659,24,15.4688,24,24
2081,74369,25,15.4659,25,15.4688,25,25
2081,74369,26,15.4659,26,15.4688,26,26
2081,74369,27,15.4659,27,15.4688,27,27
2081,74369,28,15.4659,28,15.4688,28,28
