src, des, distance, speed_min, speed_max, time_min, time_max, grade, grade_key, label
4114,4116,4.13726,40.4527,62.4,0.0663023,0.102274,-0.115079,0,I-20L:I-20L
4116,4114,4.13726,41.5951,67.8,0.0610216,0.0994651,0.115079,0,I-20R:I-20R
4116,16886,3.18753,41.5951,67.8,0.0470138,0.0766325,0.0855112,0,I-95R:I-95R
4116,16888,3.57453,38.5714,54,0.066195,0.092673,0.0836486,0,I-95L
4116,21892,2.06092,33.6314,41,0.0502663,0.0612797,0.1777,0,I-20BSFloL:I-20BSFloL:I-20BSFloL
4774,4776,1.42373,31.1982,32.5,0.0438072,0.0456352,-0.0265583,0,I-26L:I-26L
4776,4774,1.42373,41.5951,67.8,0.020999,0.0342284,0.0265583,0,I-26R:I-26R
4776,4777,0.437308,30,40,0.0109327,0.0145769,-0.687507,-5,I-26L
4777,4776,0.437308,40.0443,60.2,0.00726425,0.0109206,0.687507,5,I-26R
4777,4786,3.80996,29.3456,30.2188,0.126079,0.129831,-0.0849631,0,I-26L:I-26L:I-26L:I-26L:I-26L:I-26L:I-26L:I-26L:I-26L
4786,4777,3.80996,41.5951,67.8,0.0561941,0.0915964,0.0849631,0,I-26R:I-26R:I-26R:I-26R:I-26R:I-26R:I-26R:I-26R:I-26R
4786,34320,0.57661,34.2975,47.4,0.0121648,0.016812,0.164689,0,I-26,US17L:US17R
4786,34321,0.141232,27,27,0.00523082,0.00523082,-0.497167,-5,US17L
7173,7174,2.19722,30,43,0.051098,0.0732405,-0.971181,-10,I-40,US421L
7174,7173,2.19722,37.887,51.4,0.0427474,0.057994,0.971181,10,I-40,US421R
7174,7175,1.04319,35.3425,43,0.0242602,0.0295166,1.03231,10,I-40,US421L
7175,7174,1.04319,30,70,0.0149027,0.0347729,-1.03231,-10,I-40,US421R
7175,7176,1.39418,38.0488,52,0.0268112,0.036642,-0.231313,0,I-40,US421L
7176,7175,1.39418,41.5951,67.8,0.0205632,0.033518,0.231313,0,I-40,US421R
7176,7177,0.726823,38.0488,52,0.0139774,0.0191024,0.535185,5,I-40L
