src, des, distance, speed_min, speed_max, time_min, time_max, grade, grade_key, label
837,844,3.00332,26.4375,26.4375,0.113601,0.113601,0.00685562,0,I-4L:I-4L:I-4L:I-4L:I-4L:I-4L:I-4L
837,34152,5.18713,41.5951,67.8,0.0765063,0.124705,-0.0747113,0,US17,US92,US441R:US17,US92,US441R:US17,US92,US441R
837,34157,2.91474,24.75,24.75,0.117767,0.117767,0.0475791,0,US17,US92,US441L:US17,US92,US441L:US17,US92,US441L
844,837,3.00332,41.5951,67.8,0.0442968,0.0722037,-0.00685562,0,I-4R:I-4R:I-4R:I-4R:I-4R:I-4R:I-4R
844,845,0.253011,26,26,0.0097312,0.0097312,-0.93869,-5,I-4L
845,844,0.253011,40.0443,60.2,0.00420284,0.00631827,0.93869,5,I-4R
845,846,0.489508,25,25,0.0195803,0.0195803,-0.530228,-5,I-4L
845,34157,0.80607,41.5951,67.8,0.0118889,0.019379,0.317753,0,US17,US92R
845,34159,1.08996,23.5,23.5,0.0463813,0.0463813,0.313065,0,US17,US92L:US17,US92L
846,845,0.489508,40.0443,60.2,0.00813136,0.0122242,0.530228,5,I-4R
846,847,0.829046,26,26,0.0318864,0.0318864,0.485834,5,I-4L
847,846,0.829046,30,70,0.0118435,0.0276349,-0.485834,-5,I-4R
847,851,2.58299,32.5897,35.75,0.0722515,0.079258,0.00219832,0,I-4L:I-4L:I-4L:I-4L
851,847,2.58299,41.5951,67.8,0.0380972,0.0620985,-0.00219832,0,I-4R:I-4R:I-4R:I-4R
851,852,1.71844,34.2857,40,0.0429611,0.0501212,-0.0337726,0,I-4,US17TrkOrl,US92TrkOrlL
851,34163,1.29448,41.5951,67.8,0.0190926,0.031121,-0.122166,0,US17TrkOrl,US92TrkOrlR:US17TrkOrl,US92TrkOrlR
852,851,1.71844,41.5951,67.8,0.0253458,0.0413136,0.0337726,0,I-4,US17TrkOrl,US92TrkOrlR
852,857,11.8495,35.2642,43,0.27557,0.336021,0.0330711,0,I-4L:I-4L:I-4L:I-4L:I-4L
852,34165,1.81946,32.683,36.25,0.050192,0.0556698,0.158675,0,US17TrkOrl,US92TrkOrlL:US17TrkOrl,US92TrkOrlL:US17TrkOrl,US92TrkOrlL
857,852,11.8495,41.5951,67.8,0.174771,0.284877,-0.0330711,0,I-4R:I-4R:I-4R:I-4R:I-4R
857,858,1.1397,30,42,0.0271358,0.0379901,-0.615931,-5,I-4L
858,857,1.1397,40.0443,60.2,0.0189319,0.028461,0.615931,5,I-4R
858,860,1.77626,35.1144,42.5,0.0417942,0.0505848,-0.234592,0,I-4L:I-4L
860,858,1.77626,41.5951,67.8,0.0261985,0.0427035,0.234592,0,I-4R:I-4R
860,868,27.6932,38.0603,52.6875,0.525612,0.727614,-0.0607065,0,I-4L:I-4L:I-4L:I-4L:I-4L:I-4L:I-4L:I-4L
860,34173,5.01938,41.5951,67.8,0.0740322,0.120673,0.27749,0,US17,US92R:US17,US92R:US17,US92R
860,34183,15.5382,29.9332,32.5,0.478097,0.519095,0.0882593,0,US17,US92L:US17,US92L:US17,US92L:US17,US92L:US17,US92L:US17,US92L:US17,US92L:US17,US92L
868,860,27.6932,41.5951,67.8,0.408454,0.66578,0.0607065,0,I-4R:I-4R:I-4R:I-4R:I-4R:I-4R:I-4R:I-4R
868,16753,4.5386,41.5951,67.8,0.066941,0.109114,0.0779528,0,I-95R:I-95R:I-95R
868,16756,1.24872,36.9231,48,0.026015,0.0338195,-0.0590611,0,I-95L
2708,2709,3.04061,41.5951,67.8,0.0448468,0.0731003,-0.386137,0,I-10L
2709,2708,3.04061,41.5951,67.8,0.0448468,0.0731003,0.386137,0,I-10R
2709,2710,1.4003,30,68,0.0205927,0.0466768,-0.719634,-5,I-10L
2710,2709,1.4003,40.0443,60.2,0.0232609,0.0349688,0.719634,5,I-10R
2710,2711,1.82503,37.887,51.4,0.0355063,0.0481703,1.11389,10,I-10L
2711,2710,1.82503,30,70,0.0260718,0.0608342,-1.11389,-10,I-10R
2711,2713,4.34422,41.5951,67.8,0.064074,0.104441,0.206808,0,I-10L:I-10L
2713,2711,4.34422,41.5951,67.8,0.064074,0.104441,-0.206808,0,I-10R:I-10R
2713,2714,1.86797,30,68,0.0274702,0.0622657,-0.813778,-5,I-10L
2714,2713,1.86797,40.0443,60.2,0.0310294,0.0466476,0.813778,5,I-10R
2714,2715,3.90248,40.0443,60.2,0.0648252,0.0974539,0.585178,5,I-10L
2715,2714,3.90248,30,70,0.0557497,0.130083,-0.585178,-5,I-10R
2715,2717,9.24967,38.9466,55.5,0.166661,0.237496,-0.0824997,0,I-10L:I-10L
2717,2715,9.24967,41.5951,67.8,0.136426,0.222374,0.0824997,0,I-10R:I-10R
2717,2718,4.98695,30,57,0.0874903,0.166232,-0.489571,-5,I-10L
2718,2717,4.98695,40.0443,60.2,0.0828397,0.124536,0.489571,5,I-10R
2718,2719,5.83712,39.0698,56,0.104234,0.149402,-0.0142326,0,I-10L
2719,2718,5.83712,41.5951,67.8,0.0860932,0.140332,0.0142326,0,I-10R
2719,2721,7.02252,38.0194,52,0.135049,0.184709,0.260026,0,I-10L:I-10L
2719,62817,2.00035,40.0443,60.2,0.0332284,0.0499534,0.850324,5,US90R
2719,62818,3.13969,38.0488,52,0.0603787,0.0825175,0.423845,0,US90L
2721,2719,7.02252,41.5951,67.8,0.103577,0.168831,-0.260026,0,I-10R:I-10R
2721,2723,3.8942,34.4668,40.5,0.0961531,0.112984,-0.0716124,0,I-10L:I-10L
2721,39252,2.99847,41.5951,67.8,0.0442252,0.0720871,-0.1778,0,US27R:US27R:US27R
2721,39258,11.4934,35.4613,43.5,0.264215,0.32411,0.175341,0,US27L:US27L:US27L:US27L
2723,2721,3.8942,41.5951,67.8,0.0574366,0.0936217,0.0716124,0,I-10R:I-10R
2723,2724,4.05734,32.3077,35,0.115924,0.125584,-0.304536,0,I-10L
2723,75916,0.107514,30,40,0.00268785,0.00358379,2.37314,20,US319R
2723,75917,0.240101,32.7273,36,0.00666948,0.00733642,0.243269,0,US319L
2724,2723,4.05734,41.5951,67.8,0.0598428,0.0975437,0.304536,0,I-10R
2724,2725,1.57741,30,53,0.0297625,0.0525804,-0.872958,-5,I-10L
2725,2724,1.57741,40.0443,60.2,0.0262029,0.0393916,0.872958,5,I-10R
2725,2730,16.2819,40.1068,60.6,0.268679,0.405964,0.210091,0,I-10L:I-10L:I-10L:I-10L:I-10L
2725,62824,4.49796,41.5951,67.8,0.0663417,0.108137,0.0863961,0,US90R
2725,62828,15.6552,38.0341,52,0.301061,0.411609,0.11563,0,US90L:US90L:US90L:US90L
2730,2725,16.2819,41.5951,67.8,0.240146,0.391439,-0.210091,0,I-10R:I-10R:I-10R:I-10R:I-10R
2730,2731,4.00172,30,61,0.0656019,0.133391,-0.5702,-5,I-10L
2730,35024,4.73702,41.5951,67.8,0.0698675,0.113884,0.0165889,0,US19R:US19R:US19R
2730,35027,4.93454,38.0488,52,0.094895,0.12969,0.119942,0,US19L
2731,2730,4.00172,40.0443,60.2,0.0664737,0.0999321,0.5702,5,I-10R
2731,2735,12.1269,41.305,66.35,0.182772,0.293594,-0.0123171,0,I-10L:I-10L:I-10L:I-10L
2735,2731,12.1269,41.5951,67.8,0.178863,0.291547,0.0123171,0,I-10R:I-10R:I-10R:I-10R
2735,2741,33.2705,40.9208,64.425,0.516422,0.813046,0.0259163,0,I-10L:I-10L:I-10L:I-10L:I-10L:I-10L
2735,62833,2.49948,37.4118,50,0.0499896,0.0668099,0.0410477,0,US221L:US221L
2735,71673,10.7265,41.5951,67.8,0.158208,0.257878,-0.0270593,0,US221R:US221R:US221R
2741,2735,33.2705,41.5951,67.8,0.490715,0.799866,-0.0259163,0,I-10R:I-10R:I-10R:I-10R:I-10R:I-10R
2741,2743,7.96797,39.8826,59.5,0.133915,0.199786,0.0890405,0,I-10L:I-10L
2741,62844,8.07688,41.5951,67.8,0.119128,0.194179,-0.0391896,0,US90R:US90R
2741,62847,7.12156,35.5938,46.5,0.153152,0.200079,-0.00348549,0,US90L:US90L
2743,2741,7.96797,41.5951,67.8,0.117522,0.19156,-0.0890405,0,I-10R:I-10R
2743,2746,13.3268,41.0827,65.35,0.20393,0.32439,-0.0986696,0,I-10L:I-10L:I-10L
2743,10804,8.48908,39.4799,57.75,0.146997,0.215023,0.121972,0,US129L:US129L:US129L
2743,62847,2.70724,41.5951,67.8,0.0399298,0.0650856,-0.204803,0,US129R
2746,2743,13.3268,41.5951,67.8,0.19656,0.320394,0.0986696,0,I-10R:I-10R:I-10R
2746,2747,5.01652,40.6452,63,0.0796273,0.123422,0.0882045,0,I-10L
2746,10799,7.32841,41.5951,67.8,0.108089,0.176184,0.125345,0,I-75R:I-75R:I-75R
2746,10804,16.4802,40.7596,63.7,0.258717,0.404328,0.091886,0,I-75L:I-75L:I-75L
2747,2746,5.01652,41.5951,67.8,0.07399,0.120604,-0.0882045,0,I-10R
2747,2748,2.17574,39.5455,58,0.0375128,0.0550188,0.153848,0,I-10L
2747,44054,3.45009,41.5951,67.8,0.0508862,0.0829445,0.334806,0,US41R:US41R
2747,44061,23.3429,37.6287,50.75,0.459958,0.620348,0.0393352,0,US41L:US41L:US41L:US41L:US41L:US41L
2748,2747,2.17574,41.5951,67.8,0.0320906,0.0523077,-0.153848,0,I-10R
2748,2751,20.3444,39.6966,58.75,0.346287,0.512496,0.0757867,0,I-10L:I-10L:I-10L
2748,79060,2.63538,41.5951,67.8,0.0388699,0.0633579,0.1089,0,US441R:US441R
2748,79078,62.9182,37.3167,49.5254,1.27042,1.68606,0.0392194,0,US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L:US441L
2751,2748,20.3444,41.5951,67.8,0.300064,0.489105,-0.0757867,0,I-10R:I-10R:I-10R
2751,2758,19.8698,39.2249,56.75,0.350129,0.506561,-0.131793,0,I-10L:I-10L:I-10L:I-10L:I-10L:I-10L:I-10L
2751,62857,17.99,41.5951,67.8,0.26534,0.432504,-0.0124997,0,US90R:US90R:US90R
2751,62865,19.7284,32.8846,37.125,0.531405,0.599929,-0.0235016,0,US90L:US90L:US90L:US90L:US90L:US90L
2758,2751,19.8698,41.5951,67.8,0.293065,0.477696,0.131793,0,I-10R:I-10R:I-10R:I-10R:I-10R:I-10R:I-10R
2758,2761,12.3153,36.025,45.5,0.270667,0.341855,-0.0754091,0,I-10L:I-10L:I-10L
2758,62865,0.951449,36,45,0.0211433,0.0264291,-0.110697,0,US301L
2758,75465,6.40352,41.5951,67.8,0.0944473,0.153949,0.198102,0,US301R:US301R
2761,2758,12.3153,41.5951,67.8,0.181642,0.296077,0.0754091,0,I-10R:I-10R:I-10R
2761,2762,0.566335,30,40,0.0141584,0.0188778,-1.04873,-10,I-10L
2762,2761,0.566335,37.887,51.4,0.0110182,0.014948,1.04873,10,I-10R
2762,2767,4.2716,29.7767,30.75,0.138914,0.143454,0.149991,0,I-10L:I-10L:I-10L:I-10L:I-10L
2762,19184,1.20808,41.5951,67.8,0.0178183,0.0290439,-0.0769514,0,I-295R
2762,19187,6.88296,34.7285,41.25,0.16686,0.198194,-0.0416889,0,I-295L:I-295L:I-295L
2767,2762,4.2716,41.5951,67.8,0.063003,0.102695,-0.149991,0,I-10R:I-10R:I-10R:I-10R:I-10R
2767,2768,0.582195,26,26,0.0223921,0.0223921,-0.0435669,0,I-10,US17L
2767,34226,1.32677,41.5951,67.8,0.0195689,0.0318973,-0.0035185,0,US17R:US17R:US17R
2768,2767,0.582195,41.5951,67.8,0.00858694,0.0139967,0.0435669,0,I-10,US17R
2768,2769,0.427071,24,24,0.0177946,0.0177946,-0.712863,-5,I-10,US17L
2769,2768,0.427071,40.0443,60.2,0.0070942,0.0106649,0.712863,5,I-10,US17R
2769,16786,1.33643,41.5951,67.8,0.0197113,0.0321295,0.0664999,0,I-95R:I-95R
2769,16789,0.740202,26,26,0.0284693,0.0284693,-0.00595463,0,I-95,US17L:I-95,US17L
3329,3330,1.00602,30.9677,32,0.0314383,0.0324862,0.118219,0,I-16L
3329,10872,1.14464,30,45.8,0.0249922,0.0381547,1.63562,15,I-75R
3329,10875,5.92158,36.3076,46,0.12873,0.163095,0.0116892,0,I-75L:I-75L:I-75L
3330,3329,1.00602,41.5951,67.8,0.0148381,0.0241861,-0.118219,0,I-16R
3330,3332,0.681487,28,28,0.0243388,0.0243388,-0.148958,0,I-16L:I-16L
3330,37215,0.0633737,30,40,0.00158434,0.00211246,2.16543,20,US23,US129R
3330,37216,0.354219,26,26,0.0136238,0.0136238,1.94087,15,US23,US129L
3332,3330,0.681487,41.5951,67.8,0.0100514,0.0163838,0.148958,0,I-16R:I-16R
3332,3333,4.00149,31.875,34,0.117691,0.125537,-0.0670056,0,I-16L
3332,37213,0.597979,30,30,0.0199326,0.0199326,2.63654,25,US80L
3332,59086,0.172344,41.5951,67.8,0.00254195,0.00414338,0.0627342,0,US80R
3333,3332,4.00149,41.5951,67.8,0.0590191,0.0962011,0.0670056,0,I-16R
3333,3334,1.12768,37.887,51.4,0.0219393,0.0297643,1.18472,10,I-16L
3333,37208,6.6038,41.5951,67.8,0.0974012,0.158764,0.194898,0,US23,US129AltMacR:US23,US129AltMacR
3333,37210,2.67852,36,45,0.0595228,0.0744034,0.529602,5,US23,US129AltMacL
3334,3333,1.12768,30,70,0.0161097,0.0375894,-1.18472,-10,I-16R
3334,3335,1.62823,39.7753,59,0.0275971,0.0409357,0.631601,5,I-16L
3335,3334,1.62823,30,70,0.0232604,0.0542744,-0.631601,-5,I-16R
3335,3338,9.77305,41.305,66.35,0.147295,0.236607,0.0342285,0,I-16L:I-16L:I-16L
3338,3335,9.77305,41.5951,67.8,0.144145,0.234957,-0.0342285,0,I-16R:I-16R:I-16R
3338,3339,2.21996,30,68,0.0326465,0.0739988,-0.564012,-5,I-16L
3339,3338,2.21996,40.0443,60.2,0.0368765,0.0554376,0.564012,5,I-16R
3339,3340,2.90277,37.887,51.4,0.0564742,0.0766167,1.09371,10,I-16L
3340,3339,2.90277,30,70,0.0414682,0.0967591,-1.09371,-10,I-16R
3340,3344,15.277,40.7963,63.9,0.239077,0.374471,-0.188161,0,I-16L:I-16L:I-16L:I-16L
3344,3340,15.277,41.5951,67.8,0.225325,0.36728,0.188161,0,I-16R:I-16R:I-16R:I-16R
3344,3345,2.51207,30,60,0.0418679,0.0837358,-0.47552,-5,I-16L
3345,3344,2.51207,40.0443,60.2,0.0417288,0.0627323,0.47552,5,I-16R
3345,3348,9.41412,40.3285,61.75,0.152455,0.233436,-0.0314778,0,I-16L:I-16L:I-16L
3348,3345,9.41412,41.5951,67.8,0.138851,0.226328,0.0314778,0,I-16R:I-16R:I-16R
3348,3349,2.31864,30,57,0.0406779,0.077288,-0.488284,-5,I-16L
3348,75977,2.86667,30,70,0.0409524,0.0955556,-0.595032,-5,US319,US441R
3348,75978,0.933404,30,52,0.0179501,0.0311135,-0.78629,-5,US319,US441L
3349,3348,2.31864,40.0443,60.2,0.0385156,0.0579018,0.488284,5,I-16R
3349,3351,12.2061,41.4433,67,0.18218,0.294524,-0.0316876,0,I-16L:I-16L
3351,3349,12.2061,41.5951,67.8,0.18003,0.293449,0.0316876,0,I-16R:I-16R
3351,3352,1.00145,37.887,51.4,0.0194835,0.0264326,1.15707,10,I-16L
3352,3351,1.00145,30,70,0.0143065,0.0333817,-1.15707,-10,I-16R
3352,3355,10.6117,40.0549,60.25,0.176128,0.264929,-0.0867791,0,I-16L:I-16L:I-16L
3355,3352,10.6117,41.5951,67.8,0.156515,0.255119,0.0867791,0,I-16R:I-16R:I-16R
3355,3357,6.46904,40.7975,63.9,0.101237,0.158565,0.0476092,0,I-16L:I-16L
3355,71736,0.504662,37.887,51.4,0.00981832,0.0133202,1.33112,10,US221R
3355,71737,1.76044,39.7753,59,0.029838,0.0442598,0.558291,5,US221L
3357,3355,6.46904,41.5951,67.8,0.0954136,0.155524,-0.0476092,0,I-16R:I-16R
3357,3358,2.72861,30,68,0.0401266,0.0909537,-0.465019,-5,I-16L
3358,3357,2.72861,40.0443,60.2,0.0453258,0.0681397,0.465019,5,I-16R
3358,3360,2.45486,40.3324,61.9,0.0396584,0.0608656,0.0397879,0,I-16L:I-16L
3360,3358,2.45486,41.5951,67.8,0.0362073,0.0590179,-0.0397879,0,I-16R:I-16R
3360,3367,26.7708,40.0966,60.6375,0.441488,0.667656,0.0164733,0,I-16L:I-16L:I-16L:I-16L:I-16L:I-16L:I-16L
3360,26420,2.17604,40.0443,60.2,0.0361469,0.0543409,0.493553,5,US1R
3360,26421,0.191151,30,45.8,0.00417359,0.00637168,1.4763,15,US1L
3367,3360,26.7708,41.5951,67.8,0.394849,0.643604,-0.0164733,0,I-16R:I-16R:I-16R:I-16R:I-16R:I-16R:I-16R
3367,3368,2.33348,30,61,0.0382538,0.0777826,-0.537293,-5,I-16L
3367,38239,10.5512,41.5951,67.8,0.155622,0.253664,0.0784327,0,US25,US301R:US25,US301R:US25,US301R
3367,38244,9.05462,37.3883,50,0.181092,0.242178,-0.0267914,0,US25,US301L:US25,US301L:US25,US301L
3368,3367,2.33348,40.0443,60.2,0.0387621,0.0582724,0.537293,5,I-16R
3368,3375,23.8211,40.2211,61.2,0.389234,0.592255,0.0109768,0,I-16L:I-16L:I-16L:I-16L:I-16L:I-16L:I-16L
3375,3368,23.8211,41.5951,67.8,0.351344,0.572691,-0.0109768,0,I-16R:I-16R:I-16R:I-16R:I-16R:I-16R:I-16R
3375,3379,14.7741,40.1026,60.5,0.2442,0.368407,-0.0481796,0,I-16L:I-16L:I-16L:I-16L
3375,59151,1.69153,38.8235,55,0.0307551,0.0435697,-0.0849299,0,US280L
3375,74108,5.90915,41.5951,67.8,0.0871556,0.142064,-0.00253352,0,US280R:US280R
3379,3375,14.7741,41.5951,67.8,0.217907,0.355188,0.0481796,0,I-16R:I-16R:I-16R:I-16R
3379,3383,6.5609,35.4122,44.5,0.147436,0.185272,0.00316767,0,I-16L:I-16L:I-16L:I-16L
3379,16829,9.34723,41.5951,67.8,0.137865,0.22472,0.0112483,0,I-95R:I-95R
3379,16832,2.74573,39.0726,56.5,0.048597,0.0702726,-0.0270081,0,I-95L:I-95L
3383,3379,6.5609,41.5951,67.8,0.0967684,0.157732,-0.00316767,0,I-16R:I-16R:I-16R:I-16R
3383,3385,1.71762,35.3723,43.5,0.0394854,0.0485582,-0.0570827,0,I-16,US17L:I-16,US17L
3383,20487,0.489159,40.0443,60.2,0.00812556,0.0122154,0.729889,5,I-516,US17,US80R
3383,20489,1.28436,34.9807,42,0.03058,0.0367162,0.116623,0,I-516,US80L:I-516,US80L
3385,3383,1.71762,41.5951,67.8,0.0253336,0.0412937,0.0570827,0,I-16,US17R:I-16,US17R
3385,3386,0.458199,30,30,0.0152733,0.0152733,1.54228,15,I-16L
3385,34288,2.0619,29.075,29.5,0.0698949,0.0709166,-0.136793,0,US17L:US17L:US17L:US17L
3386,3385,0.458199,52.5,70,0.0065457,0.0087276,-1.54228,-15,I-16R
3978,3979,2.23206,30,42,0.0531442,0.0744019,-0.481613,-5,I-20L
3979,3978,2.23206,40.0443,60.2,0.0370774,0.0557396,0.481613,5,I-20R
3979,3982,9.51159,35.5748,43.75,0.217408,0.267369,-0.0441871,0,I-20L:I-20L:I-20L
3982,3979,9.51159,41.5951,67.8,0.140289,0.228671,0.0441871,0,I-20R:I-20R:I-20R
3982,3984,5.62295,30,42,0.13388,0.187432,-0.695082,-5,I-20L:I-20L
3984,3982,5.62295,40.0443,60.2,0.0934045,0.140418,0.695082,5,I-20R:I-20R
3984,3986,5.34197,35.5091,43.5,0.122804,0.15044,-0.0969792,0,I-20L:I-20L
3986,3984,5.34197,41.5951,67.8,0.0787901,0.128428,0.0969792,0,I-20R:I-20R
3986,3987,0.496125,51.9403,58,0.00855388,0.00955183,-3.8667,-35,I-20L
3987,3989,3.43467,35.1429,42.5,0.0808158,0.0977345,0.276892,0,I-20L:I-20L
3989,3987,3.43467,41.5951,67.8,0.0506588,0.0825739,-0.276892,0,I-20R:I-20R
3989,3990,1.51059,30,36,0.0419609,0.0503531,1.6172,15,I-20L
3989,18976,0.786641,40.0443,60.2,0.0130671,0.0196443,0.512656,5,I-285R
3989,18977,1.51716,34.6479,41,0.0370038,0.0437879,0.13147,0,I-285L
3990,3989,1.51059,52.5,70,0.0215799,0.0287732,-1.6172,-15,I-20R
3990,3991,0.665203,31.875,34,0.0195648,0.0208691,0.944427,5,I-20L
3991,3990,0.665203,30,70,0.0095029,0.0221734,-0.944427,-5,I-20R
3991,3992,0.749986,31.875,34,0.0220584,0.023529,1.17325,10,I-20L
3992,3991,0.749986,30,70,0.0107141,0.0249995,-1.17325,-10,I-20R
3992,3993,0.123893,34,34,0.00364393,0.00364393,-1.64527,-15,I-20L
3993,3992,0.123893,30,45.8,0.0027051,0.00412978,1.64527,15,I-20R
3993,3994,0.837165,30,36,0.0232546,0.0279055,-1.00801,-10,I-20L
3994,3993,0.837165,37.887,51.4,0.0162873,0.0220964,1.00801,10,I-20R
3994,3995,0.811174,23,23,0.0352685,0.0352685,1.19737,10,I-20L
3995,3994,0.811174,30,70,0.0115882,0.0270391,-1.19737,-10,I-20R
3995,3997,0.819813,22.5,22.5,0.0364362,0.0364362,-0.0256607,0,I-20L:I-20L
3997,3995,0.819813,41.5951,67.8,0.0120916,0.0197094,0.0256607,0,I-20R:I-20R
3997,3998,0.358221,20,20,0.017911,0.017911,-2.22605,-20,I-20L
3998,3997,0.358221,30,40,0.00895552,0.0119407,2.22605,20,I-20R
3998,3999,0.451274,20,20,0.0225637,0.0225637,-1.25999,-10,I-20L
3999,3998,0.451274,37.887,51.4,0.00877965,0.0119111,1.25999,10,I-20R
3999,10920,0.232081,41.5951,67.8,0.00342303,0.00557954,0.074967,0,I-75,I-85R
3999,10921,0.367669,21,21,0.017508,0.017508,1.84076,15,I-75,I-85L
4000,3999,0.149603,52.5,70,0.00213718,0.00284958,-4.74029,-45,I-20R
4000,4001,0.49179,25,25,0.0196716,0.0196716,-1.26865,-10,I-20L
4001,4000,0.49179,37.887,51.4,0.0095679,0.0129805,1.26865,10,I-20R
4001,4002,0.64187,26,26,0.0246873,0.0246873,1.29732,10,I-20L
4002,4001,0.64187,30,70,0.00916957,0.0213957,-1.29732,-10,I-20R
4002,4003,0.571903,28.8212,28.8212,0.0198432,0.0198432,-1.4941,-15,I-20L
4003,4002,0.571903,30,45.8,0.012487,0.0190634,1.4941,15,I-20R
4003,4004,0.532814,28,28,0.0190291,0.0190291,1.81726,15,I-20L
4004,4003,0.532814,52.5,70,0.00761162,0.0101488,-1.81726,-15,I-20R
4004,4005,0.859248,30,30,0.0286416,0.0286416,-1.89936,-15,I-20L
4004,37257,0.358462,41.5951,67.8,0.00528705,0.00861789,0.154276,0,US23R
4004,37258,0.151977,28,28,0.00542774,0.00542774,0.719613,5,US23L
4005,4004,0.859248,30,45.8,0.0187609,0.0286416,1.89936,15,I-20R
4005,4008,1.48209,34.0648,39.5,0.0375213,0.043508,-0.0793227,0,I-20L:I-20L:I-20L
