network with nodes 84504, edges 178238, n_valid_edges 177830, avg_distance 2.06769, avg_speed_min 32.3529, avg_speed_max 57.8757, avg_abs_grade 0.690349
id,lat,lon,ele,label
26924,41.0505,-73.5468,4.7005,US1@GreAve
26925,41.051,-73.5424,4.7311,US1@CT137
26926,41.0508,-73.5396,4.4532,US1@AtlSt
26927,41.0516,-73.536,2.4331,US1@GrePl
26928,41.0534,-73.5326,3.374,US1@ElmSt_Sta
26929,41.0552,-73.5311,11.353,US1@BroSt_Sta
26930,41.0582,-73.5135,32.519,US1@CT106
26931,41.0609,-73.5072,4.1383,US1@BroDr_Dar
26932,41.0604,-73.4872,18.853,US1CT@NorAve
26933,41.077,-73.4705,13.919,US1@CT136_Dar
26934,41.0783,-73.4692,15.158,US1@CT124
26935,41.0851,-73.4621,19.851,US1@OldKngHwy
26936,41.0884,-73.4585,22.573,US1@I-95(13)
26937,41.1025,-73.436,36.484,US1@ScrAve
26938,41.1036,-73.4335,36.029,US1@I-95(14)
26939,41.1062,-73.4262,28.881,US1@FaiAve
26940,41.1099,-73.4197,17.632,US1@ConAve
26941,41.1169,-73.4207,21.073,US1@US7_S
26942,41.118,-73.4209,16.058,US1@RivAve
26943,41.1181,-73.4199,14.579,US7@US1
26944,41.1182,-73.4191,14.211,US1@US7_N
26945,41.1184,-73.4177,12.985,US1CT@BelAve
26946,41.1216,-73.4136,10.581,US1@CT123
26947,41.1214,-73.4069,14.479,US1@CT53
26948,41.1406,-73.3646,2.6865,US1@CT33
26949,41.1405,-73.3531,23.414,US1@CT136_Wes
26950,41.1379,-73.3377,23.871,US1@LongLotsRd
26951,41.1381,-73.3358,19.671,US1@SheIslCon
26952,41.1383,-73.2932,6.1444,US1@CenSt
26953,41.1395,-73.2788,10.178,US1@MillHillRd
26954,41.1413,-73.263,4.3929,US1@MillPlaRd
26955,41.1451,-73.2526,3.6215,US1@RouHillRd
26956,41.1472,-73.2494,2.2674,US1@CT135
26957,41.1491,-73.2448,2.7708,US1@CT130_W
26958,41.1748,-73.2275,7.2402,US1@VilAve
26959,41.1763,-73.2237,5.8996,US1@CT58
26960,41.1775,-73.2182,8.2685,US1@DewSt
26961,41.1791,-73.2147,8.4011,US1@CT59
26962,41.1832,-73.2067,11.717,US1@ParkAve
26963,41.1918,-73.1971,8.8957,US1CT@MainSt
26964,41.1967,-73.1933,9.5469,US1@LinSt
26965,41.2029,-73.1887,3.6821,US1@ChoHillRd
26966,41.1982,-73.1803,13.034,US1@CT127
26967,41.1933,-73.1703,10.195,US1@SeaAve
26968,41.1928,-73.1477,23.909,US1@BarAve
26969,41.1942,-73.1436,30.557,US1@BroSt_Str
26970,41.1982,-73.1346,12.838,US1@CT108
26971,41.199,-73.1317,12.247,US1@CT113
26972,41.2003,-73.1157,4.3141,US1@CT110
26973,41.2052,-73.0936,13.445,US1@I-95(34)
26974,41.2105,-73.082,13.641,US1@SchRd
26975,41.2132,-73.0775,19.085,US1@CT162_W
26976,41.2222,-73.073,22.119,US1@PlaRd
26977,41.2291,-73.0672,24.449,US1@HighSt
26978,41.2312,-73.0629,15.37,US1@MilPkwy
26979,41.2324,-73.0561,10.105,US1@CT121
26980,41.2324,-73.0445,11.172,US1@CheSt
26981,41.242,-73.032,7.3914,US1CT@WooRd
26982,41.2581,-73.0124,20.42,US1@CT152
26983,41.263,-73.0061,18.682,US1@LamRd
26984,41.2681,-73,27.82,US1@CT114
26985,41.2761,-72.9901,49.685,US1@CT162_E
26986,41.2948,-72.9591,10.253,US1@CT122
26987,41.2975,-72.9489,3.1855,US1@CT10
26988,41.2978,-72.9343,10.297,US1@HowAve
26989,41.2986,-72.929,6.2334,US1@ChuSt_N
26990,41.2966,-72.9286,8.7947,US1@+x00001
26991,41.2963,-72.9283,6.5743,US1@ChuStExt
26992,41.3004,-72.9245,2.9771,US1@+x00002
26993,41.3014,-72.9242,4.7658,US1@StaSt
26994,41.3009,-72.9184,2.8231,US1@BreSt
26995,41.3009,-72.9108,3.1302,US1@EastSt
26996,41.2946,-72.8998,1.6793,US1@StiSt
26997,41.2903,-72.8941,18.778,US1@WooAve
26998,41.2898,-72.8923,18.405,US1@CT337
26999,41.2838,-72.8738,8.5071,US1@ForPl
27000,41.2799,-72.8665,5.3564,US1@CT142_W
27001,41.2775,-72.8621,4.8478,US1@CT100
27002,41.2753,-72.8303,8.7674,US1@CT142_E
27003,41.2762,-72.8287,4.2249,US1@BraCon
27004,41.2774,-72.8272,7.9569,US1@CT146_W
27005,41.2858,-72.818,15.701,US1@CedSt
27006,41.2966,-72.78,8.2401,US1@CT139
27007,41.2991,-72.7656,26.54,US1@LeeIslRd
27008,41.3112,-72.7453,51.071,US1@CT22
27009,41.307,-72.7163,38.725,US1@+x00003
27010,41.288,-72.684,8.1408,US1@CT77
27011,41.2886,-72.664,6.221,US1@GooLn
27012,41.2885,-72.6594,23.015,US1@CT146_E
27013,41.2802,-72.6294,4.0891,US1@MunRd
27014,41.2793,-72.5985,5.6078,US1@CT79
27015,41.2738,-72.5611,2.4607,US1@HamCon
27016,41.2787,-72.528,6.1844,US1@CT81
27017,41.2759,-72.5122,4.6992,US1@CT145
27018,41.2746,-72.4839,3.5812,US1@GroBeaRd
27019,41.286,-72.4503,5.4723,US1@OldCliRd
27020,41.2857,-72.4488,6.8338,US1@CT153
27021,41.2864,-72.4166,9.047,US1@CT166
27022,41.2876,-72.3934,2.7192,US1@IngHillRd
27023,41.2878,-72.3912,4.5242,US1@CT154_A
27024,41.2951,-72.3797,5.6478,US1@ElmSt_OS
27025,41.2973,-72.3772,5.7373,US1@CT154_B
27026,41.3029,-72.3766,8.5985,US1@CT154_C
27027,41.3222,-72.3402,8.4354,US1@CT156_W
27028,41.3239,-72.3274,6.8092,US1@I-95(70A)
27029,41.3497,-72.2959,12.649,US1@GraHillRd
27030,41.3495,-72.2721,51.221,US1@+x00004
27031,41.3422,-72.2664,36.072,US1@4MileRivRd
27032,41.3556,-72.2512,62.64,US1@NBriBroRd
27033,41.3592,-72.246,40.166,US1@DeanRd
27034,41.3662,-72.2097,15.625,US1@CT161
27035,41.3689,-72.1923,3.4772,US1@OldMillRd
27036,41.3543,-72.1648,35.419,US1@CroRd
27037,41.3492,-72.1485,11.117,US1@FogPlaRd
27038,41.3453,-72.1365,6.8789,US1@AveLn
27039,41.3429,-72.1291,16.758,US1@CT156_End
27040,41.3485,-72.1075,12.468,US1@CT213
27041,41.3638,-72.1163,28.662,US1@CT85
27042,41.3688,-72.1159,25.832,US1@I-95(82A)
27043,41.3599,-72.0639,28.896,US1@CT349
27044,41.3469,-72.0519,6.0361,US1@PoqRd
27045,41.3469,-72.0391,0.81239,US1@SouRd
27046,41.3462,-72.0287,6.4053,US1@CT117
27047,41.345,-72.0119,60.109,US1@CT215_W
27048,41.353,-71.9775,38.475,US1@AllSt
27049,41.3546,-71.9714,2.4646,US1@CT215_E
27050,41.3509,-71.9608,2.448,US1@CT27
27051,41.3424,-71.9475,4.7686,US1@+x00005
27052,41.3491,-71.913,3.9814,US1@US1Alt_W&US1AltSto@US1_W
27053,41.3507,-71.9034,11.089,US1@NMainSt
27054,41.3513,-71.8911,0.1,US1@US1Alt_E&US1AltSto@US1_E
27055,41.3765,-71.8423,25.883,US1@CT234
27056,41.3773,-71.8337,2.1616,US1@CT2
27057,41.3778,-71.8314,2.5793,US1@CT/RI
27058,41.3768,-71.8308,4.9309,US1@RI1AWes_S
27059,41.3773,-71.8274,11.741,US1@RI3
27060,41.374,-71.8207,40.931,US1@TowSt
27061,41.3675,-71.8192,42.486,US1@EastAve_Wes
27062,41.3573,-71.8076,14.624,US1@RI78
27063,41.3516,-71.7685,19.761,US1@DunCorRd
27064,41.3479,-71.7437,26.91,US1@RI1AWes_N
27065,41.3552,-71.7188,14.724,US1@RI216
27066,41.3554,-71.7105,7.3313,US1@WBeaRd
27067,41.3568,-71.7033,12.79,US1@EBeaRd
27068,41.372,-71.6715,9.901,US1@RI1ACha_A
27069,41.3847,-71.6603,14.499,US1@KinFacRd
27070,41.3857,-71.654,11.012,US1@RI1ACha_B
27071,41.3852,-71.642,5.5712,US1@RI2/112
27072,41.3855,-71.6334,9.7093,US1@FalLn
27073,41.395,-71.6089,21.085,US1@+x0022
27074,41.3952,-71.5985,17.139,US1@RI1ACha_C
27075,41.3949,-71.5756,18.32,US1@MooBeaRd
27076,41.3967,-71.5612,20.207,US1@RI110
27077,41.3971,-71.555,18.013,US1@RI1ACha_D
27078,41.3974,-71.5497,17.51,US1@MatBeaRd
27079,41.4023,-71.5352,16.233,US1@SucRd
27080,41.4124,-71.5308,23.481,US1@PostRd
27081,41.4256,-71.5235,26.978,US1@+x0031
27082,41.4274,-71.5195,20.617,US1@RI1A_S
27083,41.428,-71.5007,3.2731,US1@PondSt
27084,41.4296,-71.4937,3.6703,US1@SaltPondRd
27085,41.4315,-71.4852,9.942,US1RI@WooAve
27086,41.4352,-71.483,10.281,US1@RI1A/108
27087,41.4422,-71.4794,32.985,US1@OldTHRd
27088,41.4662,-71.4636,43.086,US1@SauRd
27089,41.4948,-71.4565,68.562,US1@RI138_W
27090,41.5302,-71.4661,7.7462,US1@RI138_E
27091,41.5401,-71.4686,16.662,US1@RI4
27092,41.5472,-71.468,20.206,US1@WAllRd
27093,41.5662,-71.4637,16.292,US1@RI102
27094,41.5738,-71.4618,14.764,US1@RI1A_N
27095,41.6047,-71.4549,9.1375,US1@RI403
27096,41.6338,-71.468,9.0933,US1@RI402
27097,41.6553,-71.454,18.075,US1@RI401
27098,41.6639,-71.4501,17.605,US1@DivSt
27099,41.6859,-71.4539,15.358,US1@CowRd
27100,41.6987,-71.46,5.9409,US1@RI117_W
27101,41.7028,-71.4546,6.2266,US1@US1Bus/117&US1BusWar@US1_S
27102,41.703,-71.4506,18.459,US1@+x0066
27103,41.7114,-71.4472,14.818,US1@US1Bus/113&US1BusWar@US1_N
27104,41.7231,-71.4408,17.237,US1@AirConnRd
27105,41.7273,-71.4385,17.939,US1RI@CorRd
27106,41.7325,-71.4365,18.08,US1@AirRd
27107,41.7419,-71.4313,17.079,US1@RI37
27108,41.7487,-71.4226,16.296,US1@US1Alt&US1AltPro@US1
27109,41.762,-71.425,5.9825,US1@WelAve
27110,41.7763,-71.4216,17.466,US1@RI12
27111,41.7816,-71.4197,12.102,US1@RI10
27112,41.7971,-71.4258,20.558,US1@RI2
27113,41.8003,-71.4266,21.957,US1@CarSt
27114,41.8128,-71.4219,22.248,US1@BroSt_S
27115,41.8176,-71.4166,12.618,US1@BroSt_N
27116,41.8226,-71.4174,7.7815,US1@EmpSt
27117,41.825,-71.4148,2.71,US1@ExcTer
27118,41.8259,-71.4154,4.215,US1@I-95(22)
27119,41.8292,-71.4152,11.254,US1@HaySt
27120,41.8315,-71.4128,12.939,US1_S/US44_W
27121,41.8315,-71.411,5.4202,US1_N/US44_E
27122,41.8382,-71.4094,17.515,US1@RanSt_Pro
27123,41.842,-71.4078,13.453,US1@BraAve
27124,41.8468,-71.4051,22.974,US1@RocAve
27125,41.8523,-71.4017,22.532,US1@RI126
27126,41.858,-71.3989,29.579,US1@RI122
27127,41.8703,-71.3878,28.087,US1@GeoSt_S
27128,41.8772,-71.3843,11.101,US1@RI114_N
27129,41.8788,-71.3786,21.182,US1@RI15/114
27130,41.8846,-71.3763,27.63,US1@CenAve
27131,41.8905,-71.3733,28.339,US1RI@EastSt
27132,41.8945,-71.3712,30.192,US1@RI/MA
27133,41.9198,-71.3586,34.919,US1@MA123
27134,41.9222,-71.3576,33.637,US1@MA1A_SAtt
27135,41.9664,-71.3392,59.168,US1@MA120
27136,41.9775,-71.3295,55.668,US1MA@CheSt
27137,41.9939,-71.3292,57.187,US1@MA1A_NAtt
27138,42.0076,-71.3227,89.875,US1@MA106
27139,42.0293,-71.3105,67.952,US1@MA152
27140,42.0546,-71.2988,59.978,US1@ThuSt
27141,42.0764,-71.2852,98.923,US1@MainSt_Fox
27142,42.0803,-71.2813,88.395,US1@PineSt
27143,42.088,-71.2733,101.8,US1@GilSta_S
27144,42.0974,-71.2653,75.404,US1@GilSta_N
27145,42.102,-71.259,72.864,US1@NorSt
27146,42.1402,-71.2188,85.148,US1@MA27
27147,42.1542,-71.2057,43.145,US1@ConSt
27148,42.1789,-71.1906,16.11,US1@DeanSt
27149,42.1883,-71.1845,23.133,US1@NahSt
27150,42.1935,-71.1837,18.539,US1@AccRd
27151,42.2108,-71.1838,21.666,US1@UniAve
27152,42.3711,-71.0623,3.3655,US1@MA99_S
27153,42.3895,-71.0427,16.023,US1@BeaSt
27154,42.3919,-71.0386,5.7366,US1@EveAve
27155,42.3926,-71.0375,5.7584,US1@4thSt
27156,42.3944,-71.0352,4.4577,US1@5thSt
27157,42.4004,-71.0384,5.106,US1MA@CarSt
27158,42.4036,-71.0332,14.799,US1@WebAve
27159,42.4066,-71.0261,3.289,US1@MA16
27160,42.4215,-71.028,8.6281,US1@SarSt
27161,42.4301,-71.0177,6.2131,US1@MA60
27162,42.4366,-71.0213,2.8697,US1@SalSt
27163,42.4439,-71.026,20.503,US1@LinRd_Mal
27164,42.4532,-71.0234,14.212,US1@MA99_N
27165,42.4572,-71.0239,11.3,US1@EssSt
27166,42.4648,-71.025,14.64,US1@MainSt_Sau
27167,42.4818,-71.0206,10.546,US1@LynnFelPkwy
27168,42.489,-71.0171,14.008,US1@MA129_W
27169,42.5143,-71.0037,41.818,US1@MA129_E
27170,42.5238,-70.9962,43.586,US1@I-95(44)
27171,42.536,-70.9892,46.731,US1@ForSt
27172,42.5395,-70.9874,38.936,US1@I-95(46)
27173,42.5477,-70.9835,30.527,US1@LowSt_Pea
27174,42.5609,-70.9775,17.318,US1@MA114
27175,42.5693,-70.9737,32.759,US1MA@CenSt
27176,42.5841,-70.9673,27.033,US1@MA62
27177,42.6218,-70.9496,47.124,US1@SalRd
27178,42.6361,-70.9422,34.937,US1@MA97
27179,42.6504,-70.9355,14.213,US1@IpsRd
27180,42.6846,-70.9188,23.394,US1@LinRd_Ips
27181,42.7052,-70.9092,19.662,US1@MA133
27182,42.7378,-70.8993,12.279,US1@GlenSt
27183,42.7752,-70.8849,6.3617,US1@BosRd
27184,42.799,-70.8754,6.9911,US1MA@StaSt
27185,42.8006,-70.8775,9.2878,US1@HillSt
27186,42.8067,-70.8784,10.55,US1@LowSt_New
27187,42.8084,-70.8777,15.571,US1@CaryAve
27188,42.8127,-70.8752,4.3039,US1@MA1A_New
27189,42.8401,-70.8613,8.1868,US1@MA110
27190,42.8418,-70.8603,8.9106,US1@MA1A_Sal
27191,42.8612,-70.8736,19.554,US1@TollRd
27192,42.8694,-70.8699,22.863,US1@MA286
27193,42.8733,-70.87,21.589,US1@MA/NH
27194,42.8762,-70.8711,15.564,US1NH@MainSt
27195,42.8806,-70.8673,7.9355,US1NH@+x00001
27196,42.8936,-70.8728,17.799,US1@NH107
27197,42.9149,-70.8651,18.901,US1@NH84
27198,42.9161,-70.8641,21.117,US1@NH88
27199,42.9317,-70.8397,12.798,US1@NH101
27200,42.938,-70.8384,12.79,US1@NH101E
27201,42.9419,-70.8379,18.515,US1@NH27
27202,42.9589,-70.834,27.613,US1@NH151
27203,42.9739,-70.8352,21.648,US1@NH111
27204,42.9798,-70.8338,23.6,US1@HobRd
27205,43.0069,-70.8071,35.34,US1@BreHillRd
27206,43.0253,-70.7938,19.567,US1@OceRd
27207,43.0362,-70.7781,20.057,US1NH@+x00002
27208,43.0558,-70.7698,7.208,US1@US1Byp_S&US1BypPor@US1_S
27209,43.0622,-70.7685,15.813,US1@NH33
27210,43.0646,-70.7672,12.904,US1@MidRd
27211,43.0716,-70.7623,5.7893,US1@NH1A
27212,43.0729,-70.7615,5.1585,US1@RicAve
27213,43.0753,-70.7606,8.0371,US1NH@MapAve
27214,43.0764,-70.7574,8.3682,US1@NH1B
27215,43.0778,-70.7535,6.9142,US1@MarSt
27216,43.0794,-70.7526,1.0085,US1@NH/ME
27217,43.086,-70.7501,9.7788,US1@GovSt
27218,43.0876,-70.7497,9.966,US1@ME103
27219,43.1007,-70.7442,10.286,US1@ME236
27220,43.1038,-70.7433,6.3339,US1@US1Byp_N&US1BypPor@US1_N
27221,43.1074,-70.7414,7.5793,US1@I-95(3)
27222,43.1109,-70.7357,6.3639,US1@ME101
27223,43.118,-70.7247,6.1674,US1@HalRd
27224,43.1393,-70.6958,19.904,US1@BeeRidRd
27225,43.1494,-70.6704,11.267,US1@ME91
27226,43.1512,-70.6637,22.327,US1_S/US1AltYor_S
27227,43.1547,-70.6591,18.073,US1@SpurRd
27228,43.1677,-70.6409,25.893,US1@OldPostRd
27229,43.1879,-70.6209,15.558,US1@ClaRd_Yor
27230,43.1909,-70.6199,8.1808,US1_N/US1AltYor_N
27231,43.2489,-70.5999,10.905,US1@ShoRd_Ogu
27232,43.2945,-70.5888,14.379,US1@ME9B
27233,43.3101,-70.5847,20.921,US1@ChaRd_Wel
27234,43.3222,-70.5811,20.318,US1@ME109
27235,43.3445,-70.5611,9.2821,US1@ME9_WelE
27236,43.3844,-70.544,19.922,US1@ME9A_W
27237,43.3853,-70.5419,14.148,US1@StoSt
27238,43.3874,-70.5378,21.753,US1@ME35_N
27239,43.3878,-70.537,21.309,US1@ME35_S
27240,43.4246,-70.514,33.399,US1@LogCabRd
27241,43.4693,-70.4847,51.51,US1@BidConn
27242,43.483,-70.4714,45.933,US1@ME111_W
27243,43.4837,-70.4706,44.86,US1@ME111_E
27244,43.4926,-70.4619,36.35,US1@SouSt_Bid
27245,43.4946,-70.4593,25.836,US1@MainSt_Bid
27246,43.4978,-70.4548,13.009,US1ME@PineSt
27247,43.4991,-70.4506,13.633,US1@LinSt_Sac
27248,43.5011,-70.4435,20.094,US1@ME112
27249,43.5013,-70.4426,20.074,US1@MainSt_Sac
27250,43.5112,-70.4328,30.776,US1@ME5_S
27251,43.5464,-70.4125,28.56,US1@ME98
27252,43.5707,-70.3877,18.657,US1@ME9_Sca
27253,43.5717,-70.3869,17.084,US1@PayRd
27254,43.5842,-70.3604,6.9191,US1@HaiPkwy
27255,43.5902,-70.3345,26.934,US1@ME114/207
27256,43.6035,-70.3185,23.453,US1@ScaConn
27257,43.6113,-70.313,8.5063,US1@PleHillRd
27258,43.6193,-70.3066,24.044,US1@MTARd
27259,43.6204,-70.3048,29.096,US1@ME9_SoPo
27260,43.6286,-70.2941,8.3408,US1@RumSt
27261,43.6302,-70.2922,6.884,US1@Bway
27262,43.6338,-70.2885,9.0109,US1@MainSt_SoPo
27263,43.6355,-70.2898,10.662,US1@LinSt_SoPo
27264,43.7095,-70.2346,11.684,US1@ME88_S
27265,43.7218,-70.2326,11.886,US1@DepRd
27266,43.726,-70.2317,14.297,US1@BucRd
27267,43.7302,-70.229,16.587,US1@I-495
27268,43.74,-70.2205,17.791,US1@JohRd
27269,43.77,-70.2019,26.749,US1@TutRd
27270,43.7926,-70.1887,31.608,US1@PorSt
27271,43.8014,-70.186,24.353,US1@ME115
27272,43.8054,-70.1736,26.379,US1@EMainSt
27273,43.8068,-70.1698,20.905,US1@ME88_N
27274,43.8082,-70.1661,19.491,US1@I-295(17)
27275,43.8175,-70.1452,27.311,US1@SFreRd
27276,43.8283,-70.1343,31.7,US1@OCRd_Fre
27277,43.8425,-70.1187,45.951,US1@DesRd
27278,43.8573,-70.1028,49.922,US1@BowSt
27279,43.8606,-70.1011,50.448,US1@ME125/136
27280,43.8778,-70.084,43.143,US1@I-295(24)
27281,43.8988,-70.0645,53.148,US1ME@+x1
27282,43.9105,-70.0145,49.428,US1@DurRd
27283,43.9122,-69.9994,31.552,US1@I-295(28)
27284,43.9124,-69.9874,27.243,US1@ChuRd_Bru
27285,43.9128,-69.9807,23.143,US1@RivRd_Bru
27286,43.9131,-69.976,23.102,US1@PleSt_E
27287,43.9171,-69.9721,16.376,US1@CusSt
27288,43.9183,-69.9666,17.544,US1/US201
27289,43.9193,-69.9533,6.3566,US1@ME196
27290,43.9101,-69.916,14.408,US1@ME24_E
27291,43.9189,-69.8849,8.9,US1@+x2
27292,43.917,-69.8604,14.706,US1@NewMeaRd
27293,43.9072,-69.833,11.303,US1ME@ConAve
27294,43.9107,-69.8201,16.107,US1@ME209
27295,43.9117,-69.8139,7.9095,US1@SagBr_W
27296,43.913,-69.8016,23.585,US1@ME127_S
27297,43.9171,-69.8015,11.502,US1@ME127_N
27298,43.9344,-69.7785,12.001,US1@NeqRd
27299,43.9707,-69.7148,29.869,US1@ME144
27300,43.9953,-69.6851,33.346,US1@BirPtRd
27301,44.0051,-69.6696,25.106,US1@ME27_N
27302,44.0028,-69.6658,15.564,US1@ME218
27303,43.9999,-69.6518,6.0184,US1@EddyRd
27304,44.0015,-69.6352,26.382,US1@ME27_S
27305,44.0023,-69.6314,36.867,US1ME@CroRd
27306,44.0019,-69.6164,30.705,US1@+x3
27307,44.0258,-69.5667,23.264,US1@SheRd
27308,44.0277,-69.5518,22.025,US1@RivRd_New
27309,44.0316,-69.5444,37.907,US1@US1Bus_S&US1BusDam@US1_S
27310,44.0401,-69.534,6.0304,US1@ME215
27311,44.0442,-69.5115,13.342,US1@+x4
27312,44.0558,-69.4997,31.919,US1@US1Bus_N&US1BusDam@US1_N
27313,44.0598,-69.496,35.167,US1@CenSt_S
27314,44.0919,-69.4691,36.465,US1@CenSt_N
27315,44.1014,-69.4507,38.16,US1@EPondRd
27316,44.0985,-69.4088,86.318,US1@MainSt_Wal
27317,44.1013,-69.3857,15.894,US1@ME32
27318,44.1021,-69.38,16.33,US1@JefSt
27319,44.1035,-69.369,50.743,US1@ME220
27320,44.1087,-69.3527,71.377,US1@ME235
27321,44.1125,-69.3149,58.789,US1@OldUS1_Wal
27322,44.1148,-69.3079,72.232,US1@ManRd
27323,44.1208,-69.2845,13.588,US1@+x5
27324,44.1165,-69.2634,36.333,US1@ME90_W
27325,44.1148,-69.2583,52.848,US1@ShoSt
27326,44.0808,-69.2252,27.275,US1@ME97
27327,44.0771,-69.2038,33.876,US1@ME131_N
27328,44.0778,-69.1914,41.094,US1@WadSt
27329,44.082,-69.1697,12.742,US1@ME131_S
27330,44.0837,-69.168,15.342,US1@OCRd_RocS
27331,44.0913,-69.146,23.652,US1@ButLn
27332,44.1017,-69.1179,16.728,US1_S/US1AltRoc_S
27333,44.1021,-69.109,9.8495,US1@ME73
27334,44.1094,-69.1097,10.29,US1ME@NMainSt
27335,44.1154,-69.1048,19.139,US1_N/US1AltRoc_N
27336,44.1435,-69.089,42.347,US1@OCRd_RocN
27337,44.1799,-69.0808,31.591,US1@PasAve
27338,44.1858,-69.0823,27.266,US1@ME90_E
27339,44.2016,-69.0761,50.484,US1@JohnSt
27340,44.2077,-69.0676,21.445,US1@UniSt
27341,44.2093,-69.0654,13.648,US1@ME105
27342,44.2097,-69.0649,10.155,US1@MecSt
27343,44.2121,-69.0649,20.006,US1@ME52_S
27344,44.2812,-69.0086,6.2843,US1@ME173
27345,44.2965,-69.0067,24.104,US1@+x7
27346,44.3046,-68.9774,34.258,US1@+x8
27347,44.3331,-68.957,43.132,US1@ShoRd_Nor
27348,44.3379,-68.962,51.707,US1@BeeHillRd
27349,44.384,-68.9867,16.491,US1@BayRd
27350,44.4084,-68.9932,30.485,US1ME@NorAve
27351,44.4121,-69.0051,51.963,US1ME@ConSt
27352,44.4181,-69.0191,63.536,US1@ME52_N
27353,44.4237,-69.0214,62.517,US1@ME3_W
27354,44.4312,-69.0178,29.938,US1@ME7/137
27355,44.432,-69.0154,27.074,US1ME@HighSt
27356,44.4343,-69.0046,21.175,US1@ME141
27357,44.4286,-68.9832,28.821,US1@+x9
27358,44.4368,-68.9413,23.926,US1ME@+x10
27359,44.4553,-68.9313,25.44,US1@ProSt
27360,44.4582,-68.9261,15.911,US1@GooSt
27361,44.4714,-68.8919,21.021,US1@SeaIslRd
27362,44.4858,-68.8648,34.484,US1@MainSt_StoS
27363,44.4926,-68.8555,53.095,US1@US1AltSto&US1AltBan@US1_W
27364,44.4933,-68.8494,45.949,US1@MainSt_StoN
27365,44.509,-68.8155,50.893,US1@+x11
27366,44.5195,-68.8141,16.274,US1@MusFarmRd
27367,44.561,-68.8061,43.091,US1@ME174
27368,44.5585,-68.7937,48.806,US1@WSideDr
27369,44.5656,-68.7904,22.922,US1@ESideDr
27370,44.5712,-68.7875,11.19,US1@ME15_N
27371,44.5701,-68.7651,36.845,US1@ME46
27372,44.5728,-68.753,32.77,US1@ME175
27373,44.5761,-68.7427,7.215,US1@LowFalRd
27374,44.5737,-68.7311,58.478,US1@UppFalRd
27375,44.567,-68.7194,34.001,US1@GrayMeaRd
27376,44.5601,-68.7093,18.75,US1@ME15_S
27377,44.5674,-68.6791,49.773,US1@BackRidRd
27378,44.5679,-68.6296,109.69,US1@ME176
27379,44.5569,-68.5457,84.007,US1@HapRd
27380,44.5449,-68.5166,135.69,US1@NBendRd
27381,44.5392,-68.4401,64.497,US1@ChrRidRd
27382,44.5394,-68.4283,23.53,US1@ME172
27383,44.5412,-68.425,5.6165,US1@ME230
27384,44.543,-68.4201,28.065,US1@US1AltEll&US1AltBan@US1_E
27385,44.5317,-68.4069,39.714,US1@ME3_E
27386,44.5294,-68.3968,64.776,US1@MyrSt
27387,44.5277,-68.3903,52.909,US1@ME184
27388,44.5355,-68.3547,55.743,US1@WasJctRd
27389,44.5391,-68.3279,26.057,US1@MudCreRd
27390,44.5388,-68.3167,15.818,US1@ME182_W
27391,44.5287,-68.2539,12.055,US1@PoiRd
27392,44.5241,-68.2393,23.878,US1@ESideRd
27393,44.5304,-68.2278,7.238,US1@TauDr
27394,44.5203,-68.1966,16.943,US1@ME200
27395,44.5124,-68.1807,7.674,US1@ME185
27396,44.5038,-68.1521,12.801,US1@ME183
27397,44.4738,-68.0976,29.285,US1@ME186_W
27398,44.4686,-68.0744,36.318,US1@ME195
27399,44.4786,-68.0393,26.333,US1@ME186_E
27400,44.5059,-68.0033,27.929,US1@+x12
27401,44.513,-67.9675,13.039,US1@SmiRd
27402,44.5042,-67.925,30.774,US1@DyerBayRd
27403,44.5317,-67.8824,3.4227,US1@WymRd
27404,44.5385,-67.8828,14.132,US1_S/US1AltMil
27405,44.5708,-67.9199,23.159,US1@+x13
27406,44.5976,-67.9276,12.424,US1@ME182_E
27407,44.598,-67.9246,4.0606,US1@ME193
27408,44.6159,-67.8528,29.372,US1@DorRd
27409,44.6227,-67.8244,9.9209,US1@+x14
27410,44.619,-67.8003,10.507,US1@US1AltHar&US1AltMil@US1_N
27411,44.6422,-67.7637,18.912,US1ME@StaRd
27412,44.6563,-67.7282,12.648,US1@TibRd
27413,44.6548,-67.7208,23.343,US1@MainSt_CF
27414,44.6489,-67.7075,21.637,US1@ME187_W
27415,44.6401,-67.6139,42.337,US1@+x15
27416,44.6497,-67.5981,14.241,US1@ME187_E
27417,44.6627,-67.572,5.4502,US1@OldUS1_Jon
27418,44.6735,-67.5473,31.24,US1@US1AltJon&US1AltMac@US1_S
27419,44.6797,-67.4922,32.77,US1@+x16
27420,44.7016,-67.4684,26.167,US1@RoqBluRd
27421,44.7116,-67.4582,12.571,US1@ME92
27422,44.7144,-67.4582,11.581,US1@ME192
27423,44.7186,-67.4523,3.3053,US1_N/US1AltMac
27424,44.7227,-67.4445,9.3034,US1@HadLakeRd
27425,44.7285,-67.4008,4.9937,US1@RimRd
27426,44.7388,-67.3901,16.68,US1@ME191_A
27427,44.739,-67.3886,12.539,US1@ME191_B
27428,44.7511,-67.3653,33.568,US1@+x17
27429,44.7393,-67.3302,25.032,US1@GarLakeRd
27430,44.7656,-67.2032,25.612,US1@MooHolLn
27431,44.7908,-67.1753,14.124,US1@ME189
27432,44.8204,-67.1605,11.113,US1@+x21
27433,44.8481,-67.1696,20.858,US1@SEdmRd
