src, des, distance, speed_min, speed_max, time_min, time_max, grade, grade_key, label
4643,4644,3.41437,30,45,0.0758749,0.113812,-0.454428,-5,I-26,US23L
4643,32135,6.28315,41.5951,67.8,0.0926719,0.151055,-0.243802,0,US11WR:US11WR
4643,32137,0.804588,40,40,0.0201147,0.0201147,-1.79895,-15,US11WL
4643,37340,1.89193,35.6757,44,0.0429985,0.0530314,0.523201,5,US23L
4644,4643,3.41437,40.0443,60.2,0.0567171,0.0852647,0.454428,5,I-26,US23R
4644,4645,0.527382,36.6234,47,0.0112209,0.0144002,0.162595,0,I-26,US23L
4645,4644,0.527382,41.5951,67.8,0.0077785,0.012679,-0.162595,0,I-26,US23R
4645,4646,2.20806,30,45.8,0.048211,0.0736022,1.573,15,I-26,US23L
4646,4645,2.20806,52.5,70,0.0315438,0.0420584,-1.573,-15,I-26,US23R
4646,4647,0.929612,30,40,0.0232403,0.0309871,2.3836,20,I-26,US23L
4647,4646,0.929612,52.5,70,0.0132802,0.0177069,-2.3836,-20,I-26,US23R
4647,4648,1.11501,30,62,0.0179841,0.0371671,-0.620263,-5,I-26,US23L
4648,4647,1.11501,40.0443,60.2,0.0185218,0.0278444,0.620263,5,I-26,US23R
4648,4649,1.3285,30,35.6,0.0373173,0.0442832,2.46473,25,I-26,US23L
4648,13127,0.912975,41.5951,67.8,0.0134657,0.0219491,0.231405,0,I-81R
4648,13128,2.35668,30,54,0.0436423,0.0785561,-0.942113,-5,I-81L
4649,4648,1.3285,52.5,70,0.0189785,0.0253047,-2.46473,-25,I-26,US23R
4649,4650,3.16262,36,45,0.0702804,0.0878505,-0.326542,0,I-26,US23L
4650,4649,3.16262,41.5951,67.8,0.0466463,0.0760334,0.326542,0,I-26,US23R
4650,4651,3.44874,30,44,0.0783804,0.114958,-0.478908,-5,I-26,US23L
4651,4650,3.44874,40.0443,60.2,0.057288,0.086123,0.478908,5,I-26,US23R
4651,4652,2.27823,35.6757,44,0.0517781,0.0638596,-0.101188,0,I-26,US23L
4652,4651,2.27823,41.5951,67.8,0.0336023,0.0547717,0.101188,0,I-26,US23R
4652,4653,1.15683,30,35,0.0330522,0.0385609,2.05014,20,I-26,US23L
4653,4652,1.15683,52.5,70,0.0165261,0.0220348,-2.05014,-20,I-26,US23R
4653,4655,2.61843,36.7857,48,0.0545507,0.0711807,0.0914985,0,I-26,US19W,US23L:I-26,US19W,US23L
4653,32093,2.19797,41.5951,67.8,0.0324184,0.052842,0.0636083,0,US11ER
4653,32094,0.747159,36,36,0.0207544,0.0207544,-2.31926,-20,US11E,US19WL
4655,4653,2.61843,41.5951,67.8,0.03862,0.0629505,-0.0914985,0,I-26,US19W,US23R:I-26,US19W,US23R
4655,4656,0.874627,37.2152,49,0.0178495,0.0235019,0.896615,5,I-26,US19W,US23L
4656,4655,0.874627,30,70,0.0124947,0.0291542,-0.896615,-5,I-26,US19W,US23R
4656,4657,1.1786,36.6234,47,0.0250765,0.0321816,0.48926,5,I-26,US19W,US23L
