id,lat,lon,ele,label
6049,44.9341,-93.1268,247.71,I-35E@105
6050,44.9413,-93.1122,240.77,I-35E@106A
6052,44.9504,-93.1011,249.5,I-35E@106C&I-94@241C&US12/US52@I-94(241C)
6053,44.9546,-93.0918,239.45,I-35E@107A&I-94@242B&US10@I-35(107A)&US12/US52@I-94(242B)
6054,44.9579,-93.0909,241.71,I-35E@107C&US10@I-35(107C)
6055,44.9614,-93.0908,251.47,I-35E@108&US10@I-35(108)
6056,44.9771,-93.0887,249.69,I-35E@109&US10@I-35(109)
6057,44.9913,-93.0892,259.8,I-35E@110A&US10@I-35(110A)
6058,44.9991,-93.0895,270.44,I-35E@110B&US10@I-35(110B)
6059,45.0106,-93.0897,277.01,I-35E@111&US10@I-35(111)
6060,45.0229,-93.0897,277.08,I-35E@112&US10@I-35(112)
6061,45.0342,-93.0885,268.2,I-35E@113&I-694@46&US10@I-694(46)
6062,45.0376,-93.0646,282.42,I-35E@114&I-694@47
6066,45.1461,-93.0321,282.73,I-35E@+x88
6068,32.0563,-97.0933,203.82,I-35W@I-35(370B)
6070,32.1536,-97.1259,216.17,I-35W@7
6071,32.1689,-97.1314,207.13,I-35W@8
6077,32.3941,-97.2122,211.11,I-35W@24
6078,32.4161,-97.2272,234.52,I-35W@26/US67
6079,32.4211,-97.2289,241.19,I-35W@27
6083,32.512,-97.3014,228.29,I-35W@34
6084,32.5437,-97.3147,210.35,I-35W@36
6085,32.5529,-97.3189,218.53,I-35W@37
6091,32.6349,-97.3212,220.77,I-35W@43
6096,32.7058,-97.3202,202.25,I-35W@48A
6097,32.7129,-97.3203,198.68,I-35W@48B
6098,32.7259,-97.3202,198.29,I-35W@49A
6099,32.7328,-97.3205,186.39,I-35W@49B/US287BusFtW
6100,32.7466,-97.3193,177.23,I-35W@51/US287BusFtW
6101,32.756,-97.319,174.31,I-35W@52A&US287/US287BusFtW@I-35W(52A)&US377@I-35W(51)
6102,32.765,-97.3177,161.19,I-35W@52B&TX121@I-35W/287&US287@I-35W(52B)&US377@I-35W(52A)
6105,32.7812,-97.32,159.68,I-35W@53/US287
6106,32.795,-97.3214,185.65,I-35W@54A&TX183@I-35W/287&US287@I-35W(54A)
6109,32.8323,-97.3124,188.35,I-35W@56B/US287
6110,32.8395,-97.3124,192.02,I-35W@57&I-820@16A&US287@I-35W(57)
6111,32.8608,-97.3139,186.71,I-35W@58/US287
6112,32.8727,-97.3166,202.35,I-35W@59/US287
6113,32.8869,-97.3168,199.04,I-35W@60/US81/US287
6114,32.9145,-97.3166,241.25,I-35W@63
6116,32.9419,-97.3123,241.27,I-35W@64B
6118,32.9722,-97.3086,195.2,I-35W@66
6121,33.0265,-97.2736,189.34,I-35W@70&TX114@I-35W
6128,33.2097,-97.1642,202.48,I-35W@85
6129,44.7457,-93.2831,312.32,I-35W@1
6130,44.7699,-93.2886,272.81,I-35W@2
6131,44.7752,-93.2884,250.05,I-35WMN@3
6132,44.7837,-93.2885,224.44,I-35W@4A
6133,44.7974,-93.2893,224.3,I-35W@4B
6134,44.8119,-93.2914,248.61,I-35W@5
6136,44.8336,-93.295,247.66,I-35W@7A
6137,44.8408,-93.2983,251.67,I-35W@7B
6138,44.8552,-93.2981,251.49,I-35WMN@8
6139,44.8618,-93.2984,257.23,I-35W@9A&I-494@5
6146,44.8942,-93.275,258.86,I-35W@12A
6147,44.9036,-93.2749,250.84,I-35W@12B
6149,44.9386,-93.2747,254.58,I-35W@14
6150,44.9475,-93.2748,270.8,I-35WMN@15
6151,44.9489,-93.2748,270.4,I-35W@+x12
6152,44.9587,-93.2695,264.99,I-35W@16A
6153,44.9657,-93.268,254.78,I-35W@FraAve
6154,44.9659,-93.2565,256.76,I-35W@16B&I-94@234A&US12/US52@I-94(234A)
6159,44.9915,-93.2365,255.77,I-35W@19
6160,45.0019,-93.2355,261.09,I-35W@21B
6161,45.0022,-93.2302,262.16,I-35W@21A
6162,45.0041,-93.2123,293.1,I-35W@22
6163,45.0079,-93.2044,287.41,I-35W@23A
6165,45.0142,-93.1873,288.54,I-35W@23C
6166,45.022,-93.1898,282.45,I-35WMN@24
6167,45.0356,-93.1905,277.45,I-35W@25A
6168,45.0406,-93.1896,279.97,I-35W@25B
6170,45.0671,-93.1861,268.35,I-35W@27&I-694@41
6171,45.0791,-93.1856,276.64,I-35W@28A
6172,45.0903,-93.1881,272.62,I-35W@28B/US10
6175,45.1157,-93.1885,277.45,I-35W@30/US10
6179,45.1594,-93.1633,277.29,I-35W@33
6182,27.8004,-97.3965,1.8098,I-37(1A)/US181
6183,27.7985,-97.4009,11.288,I-37@1
6184,27.7981,-97.4086,2.5859,I-37@1B
6185,27.7981,-97.4096,6.0941,I-37@1C
6190,27.8039,-97.4534,14.718,I-37@3A
6191,27.8043,-97.4621,10.318,I-37@3B
6192,27.8042,-97.4678,11.147,I-37@4A
6193,27.8042,-97.4703,13.453,I-37@4B
6198,27.8426,-97.5615,15.366,I-37@10
6199,27.8467,-97.5722,20.882,I-37@11A
6200,27.8501,-97.582,12.704,I-37@11B
6201,27.8569,-97.6019,17.596,I-37@13A
6202,27.8617,-97.6172,8.4619,I-37@13B
6203,27.8637,-97.6221,16.06,I-37@14&I-69@I-37&US77@I-37(14)
6204,27.8744,-97.6236,9.428,I-37@15/US77
6206,27.9023,-97.6313,3.4044,I-37@17/US77
6207,27.948,-97.6561,30.355,I-37@20B
6208,27.9728,-97.6712,29.506,I-37@22
6209,27.9791,-97.6758,22.246,I-37@22A
6217,28.3376,-98.0264,52.275,I-37@56/US59
6221,28.5258,-98.1862,54.919,I-37@72/US281
6222,28.5796,-98.2011,63.313,I-37@76&US281@I-37(76)&US281AltWhi@US281_S
6225,28.7825,-98.315,88.289,I-37@92&US281@I-37(92)&US281AltWhi@US281_N
6226,28.8436,-98.3768,97.887,I-37@98/US281
6227,28.8864,-98.4049,125.37,I-37@+x101&US281@+x37(101)
6228,28.9078,-98.4321,125.56,I-37@103/US281
6235,29.1801,-98.4265,183.18,I-37@122
6236,29.2182,-98.4125,158.16,I-37@125
6239,29.3073,-98.399,172.91,I-37@132/US181
6240,29.3294,-98.4158,163.44,I-37@133&I-410@41
6241,29.3527,-98.4281,185.24,I-37@135
6245,29.3842,-98.4695,190.73,I-37@138C
6246,29.4063,-98.4803,199.76,I-37@140A
6248,29.4189,-98.4804,196.99,I-37@140C
6249,29.4222,-98.4807,200.25,I-37@141A
6252,40.539,-89.0033,260,I-39@I-55&I-55@164&US51@I-55(164)
6253,40.5612,-89.0026,254.99,I-39@2&US51@I-39(2)&US51BusBlo@US51_N
6254,40.6064,-88.9991,228.42,I-39@5/US51
6255,40.6503,-89.0047,227.61,I-39@8/US51
6256,40.6655,-89.0068,215.86,I-39@+X01&US51@+X22
6257,40.679,-89.0279,228.3,I-39@+X02&US51@+X23
6258,40.7368,-89.0344,238.2,I-39@14&US24@I-39&US51@I-39(14)
6268,41.2951,-89.0828,196.65,I-39@54/US51
6269,41.3366,-89.0713,163.54,I-39@57&US6@I-39&US51@I-39(57)
6270,41.3678,-89.0593,203.04,I-39@59&I-80@79&US51@I-39(59)
6273,41.5542,-89.0609,218.7,I-39@72&US34@I-39&US51@I-39(72)
6274,41.6572,-89.0608,282.8,I-39@+X06&US51@+X27
6281,41.905,-89.0211,246.55,I-39@97&I-88@I-39&US51@I-39(97)
6287,42.2202,-89.0064,249.98,I-39@119/US20/US51
6289,42.2393,-88.9659,237.77,I-39@122/US20/US51
6290,42.2486,-88.9606,241.63,I-39@I-90&I-90@I-39_S&US51@I-90_E
6291,42.2754,-88.9648,264.01,I-39/I-90@BusUS20&US51@US20Bus
6296,42.4916,-88.9943,241.95,I-39@1(90)&I-90@1&US51@I-90(1)
6303,42.7167,-88.9842,270.45,I-39@171C(90)&I-90@171C&US14@I-39/90
6304,42.7259,-88.9925,277.31,I-39@171A(90)&I-90@171A
6309,42.8731,-89.0554,261.82,I-39@160(90)&I-90@160&US51@I-90(160)
6310,42.9083,-89.0848,259.03,I-39@+X05&I-90@+X15&US51@+X02a
6311,42.9209,-89.085,274.2,I-39@156(90)&I-90@156&US51@I-90(156)
6312,42.9607,-89.099,298.75,I-39@+X06&I-90@+X14
6313,42.9935,-89.1415,274.45,I-39@+X07&I-90@+X13
6316,43.0463,-89.2766,262.08,I-39@142(90)&I-90@142&US12/US18@I-39/90
6317,43.1027,-89.2837,305.09,I-39/I-94@138(90)&I-90@138
6318,43.1341,-89.2938,284.51,I-39/I-94@135C(90)&I-90@135C
6319,43.1371,-89.2957,288.07,I-39/I-94@135A(90)&I-90@135A&US151@I-90
6320,43.179,-89.324,268.62,I-39/I-94@132(90)&I-90@132&US51@I-90(132)
6323,43.3351,-89.4533,329.31,I-39/I-94@119(90)&I-90@119
6324,43.3918,-89.4666,251.61,I-39/I-94@115(90)&I-90@115
6326,43.4881,-89.4931,246.11,I-39@84&I-90@108&I-94@108(90)
6330,43.577,-89.4702,246.86,I-39@92/US51
6335,43.9596,-89.4858,282.37,I-39@+X10&US51@+X05
6337,44.0588,-89.5424,358.33,I-39@+X11&US51@+X06
6343,44.4305,-89.5182,339.01,I-39@151&US51@I-39(151)&US51BusSte@US51_S
6346,44.5233,-89.527,329.13,I-39@158/US10/US51
6348,44.5483,-89.5761,345.85,I-39@161&US10/US51@I-39(161)&US51BusSte@US51_N
6350,44.5979,-89.6155,346.93,I-39@165/US10/US51
6354,44.729,-89.6782,347.28,I-39@175/US51
6355,44.7861,-89.6801,383.64,I-39@179/US51
6356,44.8111,-89.6721,356.63,I-39@181/US51
6357,44.8544,-89.6372,358.19,I-39@+X15&US51@+X10
6358,44.8634,-89.6411,365.13,I-39@185&US51@I-39(185)&US51BusWau@US51_S
6673,35.2275,-99.991,656.25,I-40OK@1
6676,35.2299,-99.7945,607.33,I-40@11
6678,35.2596,-99.7204,569.56,I-40@+x16
6679,35.2628,-99.6432,562.94,I-40@20&I-40BLSay@I-40_W&US283@I-40
6681,35.3153,-99.6122,560.82,I-40@25&I-40BLSay@I-40_E
6683,35.3855,-99.508,648.78,I-40@32
6684,35.3857,-99.4697,644.12,I-40@34
6685,35.3892,-99.402,585.24,I-40@38
6687,35.4187,-99.3701,609.48,I-40@41
6690,35.4436,-99.1707,505.22,I-40OK@53
6694,35.497,-98.9868,489.52,I-40OK@65
6695,35.4989,-98.9764,473.44,I-40@65A
6696,35.5005,-98.9643,463.68,I-40@66&US183@I-40
6698,35.516,-98.8698,516.17,I-40@71
6699,35.5204,-98.7265,512.71,I-40OK@80
6701,35.526,-98.6906,492.64,I-40@82
6705,35.5291,-98.3503,470.7,I-40@101&US281@I-40
6706,35.5231,-98.2973,432.47,I-40OK@104
6707,35.5377,-98.2644,431.47,I-40@+x106
6708,35.5332,-98.2375,463.34,I-40@108&US281SprGea@I-40
6709,35.5293,-98.1139,460.17,I-40@115/US270
6711,35.5077,-97.9723,428.1,I-40@123/US270
6712,35.501,-97.9367,411.72,I-40@125&I-40BLElR@I-40_E&US81@I-40&US270@I-40(125)
6716,35.4768,-97.7421,415.34,I-40@137/US270
6718,35.4617,-97.7109,393.61,I-40@139&JohnKilTpk@I-40&US270@I-40(139)
6719,35.4601,-97.6888,379.32,I-40@140/US270
6724,35.4603,-97.5752,366.76,I-40@147A&I-44@120&US270@I-40(147A)
6729,35.4563,-97.5134,368.44,I-40@150/US270
6730,35.4618,-97.5016,359.37,I-40@+x151A&US270@+x40(151A)
6734,35.4453,-97.4232,364.96,I-40@156A/US270
6735,35.4402,-97.4158,369.08,I-40@156B/US270
6736,35.4351,-97.4099,371.28,I-40@157A/US270
6737,35.4341,-97.4056,374.51,I-40@157B/US270
6739,35.4344,-97.3786,374.92,I-40@159A/US270
6740,35.4318,-97.3704,384.67,I-40@159B/US270
6742,35.4035,-97.2898,368.9,I-40@165&I-240@I-40&US270@I-40(165)
6746,35.3838,-97.0891,333.57,I-40@176/US270
6747,35.3771,-97.054,316.19,I-40@178/US270
6748,35.3835,-97.0003,340.01,I-40@181&US177@I-40&US270@I-40(181)
6749,35.3837,-96.9295,309.2,I-40OK@185
6753,35.3836,-96.6711,288.76,I-40@200&US377@I-40
6755,35.3862,-96.4235,249.2,I-40@+x214
6756,35.4029,-96.3758,283.49,I-40@217
6757,35.4222,-96.2993,266.38,I-40@221/US62
6758,35.4302,-96.1934,289.24,I-40@227/US62
6759,35.4317,-96.1228,244.53,I-40@231/US62/US75
6760,35.433,-96.0165,241.22,I-40@237/US62/US75
6761,35.432,-95.9711,217.47,I-40@240&IndNatTpk@104&US62/US75@I-40(240)
6762,35.435,-95.8399,248.44,I-40@247
6763,35.4332,-95.8018,269.18,I-40@+x249
6764,35.449,-95.7591,189.88,I-40@+x253
6768,35.4585,-95.5437,201.28,I-40@264&US69@I-40&US69BusChe@US69_S
6769,35.4576,-95.5284,198.26,I-40@265/US69BusChe
6772,35.4768,-95.3059,180.41,I-40@278&US266@I-40
6774,35.4866,-95.168,143.94,I-40@286&MusTpk@I-40
6778,35.46,-94.9219,148.44,I-40@+x301
6779,35.454,-94.8847,174.41,I-40OK@303
6780,35.4479,-94.8051,168.11,I-40@308&US59@I-40
6781,35.4506,-94.7578,158.12,I-40@311/US64
6784,35.405,-94.5256,145.79,I-40@325/US64
6785,35.4502,-94.4426,144.39,I-40OK@330
6786,35.4513,-94.4415,148.57,I-40@OK/AR
6787,35.4518,-94.4405,152.47,I-40AR@1
6788,35.4606,-94.4297,153.75,I-40@+X766402
6789,35.4596,-94.3917,128.99,I-40@3
6790,35.4627,-94.3562,162.27,I-40AR@5
6791,35.4552,-94.3205,143.58,I-40@7&I-540@15&US71@I-40(7)
6792,35.4829,-94.2414,131,I-40@12&I-540@20&US71@I-40(12)
6793,35.4889,-94.2257,136.46,I-40@13/US71
6798,35.5212,-93.8646,170.68,I-40@35
6799,35.5151,-93.819,195.54,I-40AR@37
6800,35.505,-93.7572,181.65,I-40AR@41
6801,35.4973,-93.6603,141.49,I-40AR@47
6802,35.4904,-93.5978,169.19,I-40@+X767245
6803,35.465,-93.521,116.41,I-40@55
6804,35.4582,-93.4819,119.7,I-40AR@57
6805,35.4524,-93.4649,110.85,I-40@58
6806,35.451,-93.4321,159.57,I-40@+X300277
6807,35.4142,-93.3839,122.41,I-40AR@64
6809,35.3489,-93.3335,111.94,I-40@+X131372
6810,35.3356,-93.2891,135.43,I-40@+X113527
6814,35.2908,-93.1067,122.76,I-40@83
6815,35.2826,-93.0922,133.77,I-40AR@84
6817,35.2449,-92.9544,124.95,I-40@+X586522
6818,35.2527,-92.9371,116.81,I-40@94
6827,35.1188,-92.46,114.93,I-40@124A
6828,35.1158,-92.4477,126.49,I-40AR@124
6829,35.1116,-92.4348,117,I-40@125/US65
6830,35.0915,-92.4224,97.369,I-40@127/US65
6831,35.0663,-92.4176,94.389,I-40@129&US65@I-40(129)&US65BusCon@US65_S
6835,34.8939,-92.399,104.89,I-40/US65@+X592397
6836,34.8856,-92.3794,83.779,I-40@142/US65
6838,34.822,-92.341,100.38,I-40@147&I-430@13&US65@I-40(147)
6843,34.7774,-92.2597,79.194,I-40@153B/US65/US67/US167
6845,34.7781,-92.2317,79.42,I-40@155/US67/US167
6856,34.819,-91.5664,64.699,I-40@193/US63
6865,35.027,-90.8163,67.113,I-40@239/US63
6867,35.0375,-90.7716,96.064,I-40@242/US63
6868,35.0326,-90.7275,98.119,I-40/US63@+X215902
6869,35.0561,-90.6893,61.208,I-40@247/US63
6874,35.1509,-90.4001,63.844,I-40@265/US63/US79
6878,35.1718,-90.1938,65.302,I-40@277A&I-55@8&US61/US63/US79@I-40(277A)&US64@I-55(8)
6882,35.1553,-90.149,69.123,I-40@279B&I-55@279B(40)&US61/US64/US79@I-40(279B)
6885,35.1531,-90.0666,62.27,I-40@AR/TN
6886,35.1531,-90.0525,70.447,I-40TN@1
6887,35.1529,-90.0475,74.725,I-40@1A
6888,35.1515,-90.0407,70.299,I-40@1D/US51
6889,35.1496,-90.022,79.141,I-40@1E&I-240@31&I-69FutMem@31(240)
6890,35.1541,-90.0211,72.44,I-40@+X000(I40)
6891,35.1581,-90.0205,72.333,I-40@1F&I-240@32&I-69FutMem@32(240)
6892,35.1613,-90.0199,72.223,I-40@I-240&I-240@I-40&I-69FutMem@1E(40)
6893,35.1728,-90.0184,81.773,I-40@2&I-69FutMem@2(40)
6894,35.1906,-90.015,80.773,I-40@2A&I-69FutMem@2A(40)
6895,35.1918,-90.008,72.521,I-40TN@3
6900,35.1538,-89.8878,75.905,I-40@12A/US64/US70/US79
6901,35.1519,-89.8843,79.123,I-40@12B&I-240@12&SamCooBlvd@10
6905,35.195,-89.7923,98.098,I-40@16
6906,35.2043,-89.7724,116.83,I-40@18/US64
6907,35.2234,-89.7369,121.98,I-40TN@20
6908,35.256,-89.677,90.036,I-40@24/I-269FutMem/TN385
6914,35.5348,-89.2558,120.44,I-40@+X001(I40)
6915,35.5382,-89.2486,112.52,I-40@56
6917,35.5851,-89.0936,121.58,I-40@66/US70
6921,35.6566,-88.875,108.47,I-40@79&US412@I-40(79)&US412BusJac@US412_W
6922,35.6637,-88.8542,130.61,I-40@80&US412@I-40(80)&US45BypJac@I-40
6923,35.6707,-88.8298,145.8,I-40@82&US45@I-40&US412@I-40(82)
6926,35.681,-88.7427,152.59,I-40@87/US70/US412
6927,35.7181,-88.6341,168.83,I-40@93
6928,35.7463,-88.5613,132.56,I-40@+X002(I40)
6929,35.7545,-88.5138,157.52,I-40TN@101
6933,35.8407,-88.0857,183.71,I-40@126&US641@I-40
6935,35.8687,-87.9699,191.2,I-40@133
6936,35.8642,-87.9055,115.87,I-40@137
6937,35.8816,-87.8358,121.07,I-40@+X005(I40)
6938,35.8797,-87.8017,139.31,I-40@143
6940,35.894,-87.6421,141.94,I-40TN@152
6941,35.9671,-87.5375,251.09,I-40@+X006(I24)
6943,36.0196,-87.3366,262.05,I-40@172
6944,36.0217,-87.2652,227.22,I-40@176&TN840@1
6945,36.0275,-87.1775,242.63,I-40@182
6946,36.0836,-87.098,161.92,I-40@188
6947,36.0875,-87.0585,159.78,I-40@+X007(I40)
6948,36.077,-87.0203,194.93,I-40TN@192
6949,36.0756,-86.9681,173.09,I-40@+X008(I40
6950,36.0812,-86.9564,171.67,I-40@196/US70S
6952,36.1307,-86.8987,127.33,I-40@201/US70
6953,36.1483,-86.876,155.01,I-40@+X009(I40)
6954,36.1524,-86.8577,132.92,I-40@204&TN155@27
6955,36.1537,-86.8453,146.74,I-40@205
6956,36.1571,-86.8238,178.82,I-40@206&I-440@I-40
6957,36.1666,-86.817,139.1,I-40@207
6958,36.1731,-86.8002,148.29,I-40@208&I-65@84
6959,36.161,-86.7931,131.6,I-40@209&I-65@209(40)&US70@ChaAve_E
6960,36.1582,-86.7911,136.02,I-40@209A&I-65@209A(40)&US70@I-40(209A)
6961,36.1558,-86.7893,136.27,I-40@209B&I-65@209B(40)&US70@US431/70S_S&US70S/US431@US70_NasW
6962,36.1538,-86.788,144.08,I-40@209C&I-65@209C(40)
6963,36.1486,-86.7776,156.25,I-40@210&I-65@82
6964,36.1512,-86.7694,147.47,I-40@210C/US41/US70S/US31AltNas/US41AltNas
6965,36.1404,-86.7224,142.43,I-40@213A
6966,36.1443,-86.6971,153.26,I-40@215&TN155@6
6967,36.1418,-86.6742,149.17,I-40@216A
6968,36.1413,-86.6665,165.42,I-40@216B
6969,36.1558,-86.6292,139.54,I-40@219
6970,36.169,-86.6068,161.83,I-40@221A
6971,36.1702,-86.6013,151.69,I-40@221B
6972,36.1714,-86.5129,197.13,I-40TN@226
6975,36.1837,-86.3527,187.05,I-40@235&TN840@76
6976,36.183,-86.326,171.68,I-40@236
6977,36.1823,-86.2991,173.66,I-40@238&US231@I-40
6978,36.1882,-86.2692,178.75,I-40@239/US70
6982,36.1805,-85.9916,213.67,I-40@+X011(I40)
6983,36.179,-85.9477,170.85,I-40@258
6988,36.1383,-85.7881,158.25,I-40@268
6990,36.0899,-85.7242,313.15,I-40@273
6992,36.1249,-85.6812,320.34,I-40@+X016(I40)
6993,36.1376,-85.6287,297.53,I-40TN@280
6997,36.1362,-85.4503,353.11,I-40@290/US70N
6998,36.1466,-85.4113,296.53,I-40@+X017(I40)
6999,36.1441,-85.3696,431.88,I-40@+X018(I40)
7000,36.1294,-85.3516,537.02,I-40@+X019(I40)
7002,36.1402,-85.2779,559.24,I-40@300/US70N
7003,36.1386,-85.267,561.54,I-40@301/US70N
7004,36.0905,-85.2268,611.26,I-40@+X021(I40)
7005,36.0559,-85.1763,584.14,I-40@+X022(I40)
7006,36.0496,-85.1489,603.23,I-40TN@311
7008,36.0007,-85.0454,539.19,I-40@317&US127@I-40
7009,35.9827,-85.0135,548.61,I-40TN@320
7010,35.9624,-84.9828,570.71,I-40@322
7012,35.9052,-84.8765,509.67,I-40@329
7013,35.8831,-84.8164,532.04,I-40@+X025(I40)
7014,35.8999,-84.7933,483.51,I-40@+X026(I40)
7015,35.8929,-84.7342,437.27,I-40@338
7016,35.8955,-84.701,486.3,I-40@340
7017,35.8861,-84.687,438.5,I-40@+X027(I40)
7018,35.9132,-84.6042,270.3,I-40@+X028(I40)
7019,35.9096,-84.5873,240.08,I-40@347/US27
7020,35.8951,-84.5455,266.32,I-40@350
7021,35.8811,-84.5084,234.63,I-40@352
7022,35.8733,-84.462,236.47,I-40@355
7023,35.8715,-84.4437,249.32,I-40TN@356
7024,35.8602,-84.4031,257.21,I-40@+X029(I40)
7025,35.8714,-84.3764,237.45,I-40@360
7026,35.8787,-84.361,255.19,I-40@362
7027,35.8749,-84.3244,258.73,I-40@364/US321
7028,35.8695,-84.2568,261.17,I-40@368&I-75@84
7030,35.8987,-84.1751,292.37,I-40@373&I-75@373(40)
7031,35.9061,-84.1452,278.12,I-40@374&I-75@374(40)
7032,35.9113,-84.1218,296.09,I-40@376&I-75@376(40)&I-140@1C
7035,35.9251,-84.0589,291.52,I-40@379A&I-75@379A(40)
7036,35.9293,-84.04,317.72,I-40@380&I-75@380(40)
7037,35.9381,-84.0092,267.79,I-40@383A&I-75@383A(40)
7038,35.9422,-84.0015,278.85,I-40@383&I-75@383(40)
7039,35.957,-83.971,266.9,I-40@385&I-75@385(40)&I-640@I-40_W
7040,35.9635,-83.9468,265.9,I-40@386&US129@I-40
7041,35.9656,-83.9328,273.95,I-40@387
7042,35.9684,-83.9294,274.19,I-40@387A&I-275@I-40
7043,35.9756,-83.9185,285.77,I-40@388A
7044,35.9831,-83.9174,283.13,I-40@389
7045,35.992,-83.9005,291.37,I-40@390
7046,36.0073,-83.8739,285.23,I-40@392&US11W@I-40
7047,36.0133,-83.8601,281.74,I-40@393&I-640@I-40_E&US25W@I-40(393)
7048,36.0105,-83.8415,260.42,I-40@394/US11E/US25W/US70
7052,36.0079,-83.5299,281.26,I-40@412
7053,36.0229,-83.4762,363.12,I-40@415/US25W/US70
7054,36.0385,-83.4403,389.34,I-40@417
7055,36.0689,-83.3857,382.89,I-40@421&I-81@1
7056,36.0454,-83.3426,328.69,I-40@424
7057,36.0238,-83.3018,321.07,I-40@+X030(I40)
7059,35.97,-83.2571,382.7,I-40@432/US25W/US70/US411
7060,35.965,-83.2204,335.03,I-40@+X032(I40)
7061,35.9481,-83.2033,385.19,I-40@435/US321
7062,35.9153,-83.1871,380.9,I-40@+X033(I40)
7063,35.8789,-83.1866,362.64,I-40@440
7065,35.8124,-83.1759,387.39,I-40@+X034(I40)
7066,35.8214,-83.1532,404.87,I-40@+X035(I40)
7067,35.8167,-83.143,382.55,I-40@447
7068,35.7837,-83.1104,440.79,I-40@451
7069,35.7756,-83.0978,465.07,I-40@TN/NC
7070,35.7501,-83.0635,506.15,I-40@+x1
7071,35.7565,-83.0354,570.44,I-40@+x2
7073,35.7372,-83.0239,573.86,I-40NC@7
7074,35.7279,-83.0231,600.56,I-40@+x10
7076,35.7051,-83.0291,709.46,I-40NC@+x12
7077,35.6974,-83.0453,746.69,I-40NC@+x13
7078,35.6759,-83.0244,744.14,I-40NC@+x14
7079,35.668,-82.9946,707.96,I-40NC@15
7081,35.6145,-83.0122,784.46,I-40@+x21
7082,35.6021,-83.0066,769.05,I-40@20&US276@I-40
7083,35.5854,-82.9939,825.45,I-40@+x30
7084,35.5699,-82.9573,770.11,I-40NC@24
7085,35.5547,-82.9469,795.77,I-40@+x40
7086,35.5418,-82.9181,807.16,I-40@27/US74/US64TrkHen
7087,35.5563,-82.8512,813.86,I-40@31/US74/US64TrkHen
7088,35.5516,-82.8178,834.65,I-40@33/US74/US64TrkHen
7089,35.54,-82.8093,814.47,I-40@+x50&US74@+x70&US64TrkHen@+x30
7090,35.542,-82.7528,698.82,I-40@37/US74/US64TrkHen
7091,35.5567,-82.7123,684.57,I-40@+x60&US74@+x80&US64TrkHen@+x40
7092,35.5592,-82.6385,641.77,I-40@44&US19/US23@I-40&US74/US64TrkHen@I-40(44)&US74AltAsh@US74_W
7093,35.5569,-82.5992,633.33,I-40NC@47
7094,35.5638,-82.581,617.77,I-40@+x70
7095,35.5584,-82.5386,649.05,I-40@50&US25@I-40
7096,35.5565,-82.5215,624.46,I-40@51&US25AltAsh@I-40
7097,35.5647,-82.4991,625.29,I-40@53&I-240@9&US74AltAsh@I-240(9)
7098,35.581,-82.4635,642.75,I-40NC@55
7099,35.5897,-82.4498,645.05,I-40@+x80
7101,35.6122,-82.3188,717.29,I-40NC@64
7102,35.6192,-82.3067,736.68,I-40@65/US70
7103,35.6191,-82.2871,758.11,I-40@66/US70
7104,35.6234,-82.1946,466.74,I-40@72/US70
7105,35.6227,-82.1809,432.96,I-40@73
7106,35.6388,-82.1444,418.07,I-40@75
7107,35.6335,-82.0825,467.52,I-40@+x90
7108,35.6465,-82.0355,416.4,I-40NC@81
7109,35.6337,-82.0014,404.78,I-40NC@83
7110,35.6438,-81.9858,426.39,I-40@85&US221@I-40
7111,35.6582,-81.9624,387.57,I-40@86
7113,35.6848,-81.9122,394.52,I-40@90
7114,35.696,-81.8667,336.08,I-40@+x110
7115,35.6906,-81.8409,392.21,I-40NC@94
7116,35.6936,-81.8104,400.53,I-40NC@96
7117,35.7054,-81.7846,383.65,I-40NC@98
7118,35.718,-81.7523,336.76,I-40NC@100
7119,35.7192,-81.6941,346.93,I-40@103/US64
7120,35.7174,-81.6727,351.15,I-40NC@104
7121,35.7223,-81.6561,331.05,I-40NC@105
7122,35.7253,-81.6364,376.77,I-40@106
7123,35.7282,-81.6173,393.77,I-40NC@107
7124,35.727,-81.5605,398.28,I-40@111
7125,35.7296,-81.5458,367.73,I-40NC@112
7126,35.7338,-81.5304,384.79,I-40NC@113
7127,35.7366,-81.5136,376.49,I-40@+x120
7130,35.7053,-81.4234,353.55,I-40@119
7131,35.7062,-81.391,302.01,I-40NC@121
7132,35.7081,-81.3534,280.31,I-40@123&US321@I-40
7133,35.7134,-81.313,322.79,I-40@125
7134,35.7085,-81.2945,289.14,I-40NC@126
7136,35.714,-81.2291,301.29,I-40@130
7138,35.7233,-81.205,285.26,I-40NC@132
7139,35.7216,-81.1861,291.5,I-40NC@133
7140,35.7228,-81.1575,258.6,I-40NC@135
7141,35.7374,-81.0922,287.38,I-40@138
7145,35.7939,-80.9359,296.41,I-40@148/US64
7146,35.8015,-80.9053,263.69,I-40@150
7147,35.8074,-80.876,242.71,I-40@151&US21@I-40
7148,35.8097,-80.8611,257.57,I-40@152&I-77@51
7149,35.8126,-80.8429,276.79,I-40@153/US64
7150,35.8146,-80.8316,264.5,I-40NC@154
7151,35.8307,-80.788,230.88,I-40@+x130
7153,35.8681,-80.7293,226.36,I-40@+x132
7154,35.8695,-80.7098,241.01,I-40@162/US64
7155,35.9097,-80.6172,244.52,I-40@168/US64
7156,35.9229,-80.5901,250.07,I-40@170&US601@I-40
